#{"t_start": 1783191662.0725713, "env_id": "FetchReach-v3"}
r,l,t,is_success
-50.0,50,9.194461,0.0
-50.0,50,9.267188,0.0
-50.0,50,9.33882,0.0
-50.0,50,9.410646,0.0
-50.0,50,9.495485,0.0
-50.0,50,9.57176,0.0
-50.0,50,9.643707,0.0
-50.0,50,9.715197,0.0
-50.0,50,9.792092,0.0
-50.0,50,9.86449,0.0
-50.0,50,9.93632,0.0
-50.0,50,10.008218,0.0
-50.0,50,10.084436,0.0
-50.0,50,10.156623,0.0
-50.0,50,10.228526,0.0
-50.0,50,10.301143,0.0
-50.0,50,10.377437,0.0
-50.0,50,10.449752,0.0
-50.0,50,10.521733,0.0
-50.0,50,10.594315,0.0
-50.0,50,12.692603,0.0
-50.0,50,13.152327,0.0
-50.0,50,13.612439,0.0
-50.0,50,14.074211,0.0
-50.0,50,14.543616,0.0
-50.0,50,15.006378,0.0
-50.0,50,15.463142,0.0
-50.0,50,15.922184,0.0
-50.0,50,16.394869,0.0
-50.0,50,16.987714,0.0
-50.0,50,17.446028,0.0
-50.0,50,17.905215,0.0
-50.0,50,18.377023,0.0
-50.0,50,18.838078,0.0
-50.0,50,19.296272,0.0
-50.0,50,19.758379,0.0
-50.0,50,20.232064,0.0
-50.0,50,20.69122,0.0
-50.0,50,21.152221,0.0
-50.0,50,21.610988,0.0
-50.0,50,24.073241,0.0
-50.0,50,24.529031,0.0
-50.0,50,24.983348,0.0
-50.0,50,25.440885,0.0
-50.0,50,25.909269,0.0
-50.0,50,26.364745,0.0
-50.0,50,26.821038,0.0
-50.0,50,27.279682,0.0
-50.0,50,27.748001,0.0
-50.0,50,28.202964,0.0
-50.0,50,28.662106,0.0
-50.0,50,29.117433,0.0
-50.0,50,29.590042,0.0
-50.0,50,30.045206,0.0
-50.0,50,30.500103,0.0
-50.0,50,30.954823,0.0
-50.0,50,31.421086,0.0
-50.0,50,31.875081,0.0
-50.0,50,32.328868,0.0
-50.0,50,32.783058,0.0
-50.0,50,33.263589,0.0
-50.0,50,33.726888,0.0
-50.0,50,34.190922,0.0
-50.0,50,34.655344,0.0
-50.0,50,35.141564,0.0
-50.0,50,35.605408,0.0
-50.0,50,36.069013,0.0
-50.0,50,36.530058,0.0
-50.0,50,36.993911,0.0
-50.0,50,37.444963,0.0
-50.0,50,37.896094,0.0
-50.0,50,38.350027,0.0
-50.0,50,38.813929,0.0
-50.0,50,39.265,0.0
-50.0,50,39.716062,0.0
-50.0,50,40.167356,0.0
-50.0,50,40.633988,0.0
-50.0,50,41.085024,0.0
-50.0,50,41.536564,0.0
-50.0,50,41.987063,0.0
-50.0,50,44.384051,0.0
-50.0,50,44.835003,0.0
-50.0,50,45.285983,0.0
-50.0,50,45.737214,0.0
-50.0,50,46.217023,0.0
-50.0,50,46.669,0.0
-50.0,50,47.12008,0.0
-50.0,50,47.57105,0.0
-50.0,50,48.051994,0.0
-50.0,50,48.504022,0.0
-50.0,50,48.956082,0.0
-50.0,50,49.408138,0.0
-50.0,50,49.883047,0.0
-50.0,50,50.334084,0.0
-50.0,50,50.788124,0.0
-50.0,50,51.239095,0.0
-50.0,50,51.717965,0.0
-50.0,50,52.169099,0.0
-50.0,50,52.620002,0.0
-50.0,50,53.072336,0.0
-50.0,50,53.552084,0.0
-50.0,50,54.003019,0.0
-50.0,50,54.454084,0.0
-50.0,50,54.905048,0.0
-50.0,50,55.375015,0.0
-50.0,50,55.826971,0.0
-50.0,50,56.279109,0.0
-50.0,50,56.729949,0.0
-50.0,50,57.198103,0.0
-50.0,50,57.649054,0.0
-50.0,50,58.101091,0.0
-50.0,50,58.553987,0.0
-50.0,50,59.036999,0.0
-50.0,50,59.488033,0.0
-50.0,50,59.944921,0.0
-50.0,50,60.404019,0.0
-50.0,50,60.890923,0.0
-50.0,50,61.34974,0.0
-50.0,50,61.809289,0.0
-50.0,50,62.270418,0.0
-50.0,50,64.716781,0.0
-50.0,50,65.177825,0.0
-50.0,50,65.637754,0.0
-50.0,50,66.096022,0.0
-50.0,50,66.579261,0.0
-50.0,50,67.038254,0.0
-50.0,50,67.492563,0.0
-50.0,50,67.950217,0.0
-50.0,50,68.426663,0.0
-50.0,50,68.883922,0.0
-50.0,50,69.341139,0.0
-50.0,50,69.799447,0.0
-50.0,50,70.285014,0.0
-50.0,50,70.740307,0.0
-50.0,50,71.196565,0.0
-50.0,50,71.655104,0.0
-50.0,50,72.143843,0.0
-50.0,50,72.601354,0.0
-50.0,50,73.057648,0.0
-50.0,50,73.516372,0.0
-50.0,50,74.009289,0.0
-50.0,50,74.46964,0.0
-50.0,50,74.933758,0.0
-50.0,50,75.400256,0.0
-50.0,50,75.8906,0.0
-50.0,50,76.357943,0.0
-50.0,50,76.822481,0.0
-50.0,50,77.289326,0.0
-50.0,50,77.778566,0.0
-50.0,50,78.236289,0.0
-50.0,50,78.706742,0.0
-50.0,50,79.181895,0.0
-50.0,50,79.68731,0.0
-50.0,50,80.156619,0.0
-50.0,50,80.623812,0.0
-50.0,50,81.095965,0.0
-50.0,50,81.585936,0.0
-50.0,50,82.055087,0.0
-50.0,50,82.529652,0.0
-50.0,50,82.996368,0.0
-50.0,50,85.596661,0.0
-50.0,50,86.070226,0.0
-50.0,50,86.540941,0.0
-50.0,50,87.010288,0.0
-50.0,50,87.495957,0.0
-50.0,50,87.968568,0.0
-50.0,50,88.440969,0.0
-50.0,50,88.914903,0.0
-50.0,50,89.413834,0.0
-50.0,50,89.888717,0.0
-50.0,50,90.360842,0.0
-50.0,50,90.8381,0.0
-50.0,50,91.333822,0.0
-50.0,50,91.803819,0.0
-50.0,50,92.274723,0.0
-50.0,50,92.744271,0.0
-50.0,50,93.231348,0.0
-50.0,50,93.695508,0.0
-50.0,50,94.161526,0.0
-50.0,50,94.626072,0.0
-50.0,50,95.1089,0.0
-50.0,50,95.567879,0.0
-50.0,50,96.030245,0.0
-50.0,50,96.495338,0.0
-50.0,50,96.978458,0.0
-50.0,50,97.443735,0.0
-50.0,50,97.909356,0.0
-50.0,50,98.374726,0.0
-50.0,50,98.855637,0.0
-50.0,50,99.326388,0.0
