#{"t_start": 1783258323.8647091, "env_id": "FetchReachDense-v3"}
r,l,t,is_success
-5.782233,50,7.33543,0.0
-10.305811,50,7.41505,0.0
-12.110486,50,7.492454,0.0
-6.836038,50,7.570711,0.0
-17.473621,50,7.658778,0.0
-5.783183,50,7.735439,0.0
-7.149427,50,7.814304,0.0
-6.482607,50,7.890935,0.0
-9.571537,50,7.977216,0.0
-9.999994,50,8.057734,0.0
-7.143222,50,8.135932,0.0
-6.212531,50,8.215893,0.0
-8.61244,50,8.298426,0.0
-8.4796,50,8.374932,0.0
-4.76401,50,8.452026,0.0
-10.484665,50,8.530092,0.0
-11.495271,50,8.613611,0.0
-10.153203,50,8.692417,0.0
-4.99218,50,8.769712,0.0
-5.993727,50,8.848109,0.0
-11.46131,50,10.375123,0.0
-13.648914,50,10.84842,0.0
-9.194234,50,11.325679,0.0
-9.021939,50,11.806454,0.0
-7.384773,50,12.304455,0.0
-8.992565,50,12.781389,0.0
-10.725641,50,13.25355,0.0
-14.267415,50,13.725475,0.0
-11.338719,50,14.212716,0.0
-18.206695,50,14.817734,0.0
-8.751304,50,15.289772,0.0
-6.333058,50,15.762988,0.0
-15.820888,50,16.24658,0.0
-14.101257,50,16.716291,0.0
-11.54001,50,17.191172,0.0
-14.590885,50,17.666866,0.0
-5.911089,50,18.148537,0.0
-5.625502,50,18.623526,0.0
-10.009903,50,19.097185,0.0
-15.708047,50,19.569071,0.0
-9.699052,50,22.082365,0.0
-5.479207,50,22.554415,0.0
-10.143518,50,23.021843,0.0
-15.560392,50,23.48993,0.0
-14.478404,50,23.971426,0.0
-6.185053,50,24.436775,0.0
-9.777511,50,24.902609,0.0
-7.421848,50,25.369817,0.0
-15.574172,50,25.850271,0.0
-14.443757,50,26.329582,0.0
-11.461293,50,26.803801,0.0
-12.271463,50,27.273743,0.0
-6.304351,50,27.753769,0.0
-12.188975,50,28.226888,0.0
-8.728702,50,28.695762,0.0
-5.673479,50,29.16475,0.0
-7.613231,50,29.645076,0.0
-9.540386,50,30.115649,0.0
-12.69115,50,30.584806,0.0
-9.38888,50,31.047233,0.0
-6.780289,50,31.530969,0.0
-11.698824,50,32.002888,0.0
-9.214267,50,32.465025,0.0
-4.26369,50,32.927927,0.0
-11.954881,50,33.408858,0.0
-9.071432,50,33.871142,0.0
-6.986897,50,34.332864,0.0
-3.635272,50,34.795927,0.0
-12.449628,50,35.270056,0.0
-5.603786,50,35.732686,0.0
