#{"t_start": 1786200213.8603425, "env_id": "FetchPush-v3"}
r,l,t,is_success
-50.0,50,6.22623,0.0
-50.0,50,6.311886,0.0
-50.0,50,6.402403,0.0
0.0,50,6.490687,1.0
-50.0,50,6.580915,0.0
-50.0,50,6.669441,0.0
-50.0,50,6.756765,0.0
-50.0,50,6.843731,0.0
-50.0,50,6.934502,0.0
-50.0,50,7.022026,0.0
-50.0,50,7.105364,0.0
0.0,50,7.192811,1.0
-50.0,50,7.286412,0.0
-50.0,50,7.372883,0.0
-50.0,50,7.462877,0.0
-50.0,50,7.550421,0.0
-50.0,50,7.643926,0.0
-50.0,50,7.728867,0.0
-50.0,50,7.816133,0.0
-50.0,50,7.902513,0.0
-50.0,50,9.990249,0.0
-50.0,50,10.477451,0.0
-50.0,50,10.94579,0.0
-50.0,50,11.439018,0.0
-50.0,50,11.958195,0.0
-50.0,50,12.457469,0.0
-50.0,50,12.947955,0.0
-50.0,50,13.422546,0.0
-50.0,50,13.941411,0.0
-50.0,50,14.573353,0.0
-50.0,50,15.062027,0.0
-50.0,50,15.551181,0.0
-50.0,50,16.062757,0.0
-50.0,50,16.534189,0.0
-50.0,50,17.023254,0.0
-50.0,50,17.520259,0.0
-50.0,50,18.04235,0.0
-50.0,50,18.544328,0.0
-50.0,50,19.017435,0.0
-50.0,50,19.518988,0.0
-50.0,50,20.037943,0.0
-50.0,50,20.537217,0.0
-50.0,50,21.036492,0.0
0.0,50,21.514441,1.0
0.0,50,22.042499,1.0
-50.0,50,22.544779,0.0
-50.0,50,23.053353,0.0
-50.0,50,23.547475,0.0
-50.0,50,24.057978,0.0
-50.0,50,24.53936,0.0
-50.0,50,25.03342,0.0
-50.0,50,25.53459,0.0
-50.0,50,26.056609,0.0
-50.0,50,26.548985,0.0
-50.0,50,27.040654,0.0
-50.0,50,27.536543,0.0
-50.0,50,28.063524,0.0
-50.0,50,28.566548,0.0
-50.0,50,29.061327,0.0
-50.0,50,29.54729,0.0
-50.0,50,30.084622,0.0
-50.0,50,30.581825,0.0
-50.0,50,31.094288,0.0
-50.0,50,31.595844,0.0
-50.0,50,32.098187,0.0
-50.0,50,32.595422,0.0
-50.0,50,33.097813,0.0
-50.0,50,33.601091,0.0
-50.0,50,34.127455,0.0
-50.0,50,34.622271,0.0
-50.0,50,35.111814,0.0
-46.0,50,35.617657,0.0
-50.0,50,36.151979,0.0
-43.0,50,36.64757,0.0
-50.0,50,37.14541,0.0
-50.0,50,37.624771,0.0
0.0,50,38.149315,1.0
-50.0,50,38.652186,0.0
-50.0,50,39.159337,0.0
-50.0,50,39.660498,0.0
-50.0,50,40.169844,0.0
-50.0,50,40.663263,0.0
-50.0,50,41.172035,0.0
-50.0,50,41.667976,0.0
-50.0,50,42.199907,0.0
-50.0,50,42.688464,0.0
-50.0,50,43.180812,0.0
-50.0,50,43.681404,0.0
-50.0,50,44.202764,0.0
-50.0,50,44.708522,0.0
-50.0,50,45.208741,0.0
-50.0,50,45.686235,0.0
-50.0,50,46.207724,0.0
-50.0,50,46.7111,0.0
-50.0,50,47.19957,0.0
-50.0,50,47.694777,0.0
-50.0,50,48.212762,0.0
-50.0,50,48.703057,0.0
0.0,50,49.201571,1.0
0.0,50,49.70109,1.0
-50.0,50,50.230457,0.0
-50.0,50,50.717899,0.0
-50.0,50,51.208624,0.0
-50.0,50,51.707571,0.0
-50.0,50,52.227429,0.0
-50.0,50,52.728667,0.0
-50.0,50,53.228326,0.0
-50.0,50,53.718081,0.0
-50.0,50,54.238564,0.0
0.0,50,54.727737,1.0
-50.0,50,55.220941,0.0
-50.0,50,55.697536,0.0
0.0,50,56.197607,1.0
-50.0,50,56.685974,0.0
-50.0,50,57.179713,0.0
-50.0,50,57.668843,0.0
-50.0,50,58.178081,0.0
-50.0,50,58.66565,0.0
-50.0,50,59.156622,0.0
-50.0,50,59.649436,0.0
-50.0,50,60.163722,0.0
-50.0,50,60.641291,0.0
-50.0,50,61.122517,0.0
-50.0,50,61.613328,0.0
-50.0,50,62.121739,0.0
-50.0,50,62.619493,0.0
0.0,50,63.101685,1.0
-50.0,50,63.591628,0.0
-50.0,50,64.099989,0.0
-50.0,50,64.60067,0.0
-50.0,50,65.100713,0.0
-50.0,50,65.590372,0.0
-50.0,50,66.092575,0.0
0.0,50,66.581768,1.0
-50.0,50,67.077626,0.0
0.0,50,67.567694,1.0
-50.0,50,68.070859,0.0
-50.0,50,68.562166,0.0
-50.0,50,69.060109,0.0
-50.0,50,69.555191,0.0
-50.0,50,70.064125,0.0
-50.0,50,70.535825,0.0
-50.0,50,71.025841,0.0
-50.0,50,71.518824,0.0
-50.0,50,72.036779,0.0
-50.0,50,72.527052,0.0
-50.0,50,73.006478,0.0
-50.0,50,73.501788,0.0
-50.0,50,74.006194,0.0
-50.0,50,74.504132,0.0
-50.0,50,75.00205,0.0
-50.0,50,75.481208,0.0
-50.0,50,75.994828,0.0
-50.0,50,76.493842,0.0
-50.0,50,76.985123,0.0
-50.0,50,77.485212,0.0
0.0,50,77.999053,1.0
-50.0,50,78.493562,0.0
-50.0,50,78.989258,0.0
-50.0,50,79.493928,0.0
