#{"t_start": 1786138768.975703, "env_id": "FetchReachDense-v3"}
r,l,t,is_success
-12.21045,50,5.320495,0.0
-6.145899,50,5.393599,0.0
-10.381237,50,5.471588,0.0
-10.833525,50,5.546993,0.0
-7.306773,50,5.630119,0.0
-8.172321,50,5.706661,0.0
-6.295972,50,5.780894,0.0
-11.939302,50,5.856402,0.0
-12.102363,50,5.936835,0.0
-6.483206,50,6.010003,0.0
-5.634462,50,6.084533,0.0
-8.361389,50,6.162493,0.0
-8.621702,50,6.240915,0.0
-14.323341,50,6.315836,0.0
-14.817409,50,6.393176,0.0
-6.561604,50,6.466705,0.0
-5.326955,50,6.545329,0.0
-7.722216,50,6.621068,0.0
-9.160267,50,6.694507,0.0
-3.263651,50,6.768651,0.0
-12.868666,50,7.963473,0.0
-4.688195,50,8.42013,0.0
-6.276326,50,8.8769,0.0
-9.687981,50,9.33335,0.0
-10.61281,50,9.807374,0.0
-12.220692,50,10.273402,0.0
-7.07726,50,10.734359,0.0
-6.979683,50,11.197227,1.0
-6.486714,50,11.669378,1.0
-6.349086,50,12.277523,0.0
-10.275697,50,12.739511,0.0
-8.729346,50,13.205899,0.0
-5.297752,50,13.681785,0.0
-10.132065,50,14.143586,0.0
-10.141532,50,14.606261,0.0
-11.649093,50,15.072151,0.0
-6.124926,50,15.544032,0.0
-10.49459,50,16.009622,0.0
-10.188688,50,16.474372,0.0
-9.863614,50,16.942662,0.0
-3.954115,50,19.481603,1.0
-10.313544,50,19.94683,0.0
-17.593098,50,20.411401,0.0
-9.948115,50,20.878504,0.0
-9.169627,50,21.356359,0.0
-9.593104,50,21.822979,0.0
-6.233225,50,22.284451,0.0
-5.588844,50,22.747904,0.0
-11.608185,50,23.223022,0.0
-14.058948,50,23.691685,0.0
-6.885221,50,24.157864,0.0
-8.941879,50,24.620587,0.0
-6.495422,50,25.09164,0.0
-8.359144,50,25.558106,0.0
-5.59906,50,26.02195,0.0
-9.043321,50,26.48428,0.0
-7.582246,50,26.962148,0.0
-7.956203,50,27.426788,0.0
-7.435704,50,27.890749,0.0
-9.462645,50,28.353135,0.0
-8.284311,50,28.822644,0.0
-11.698476,50,29.285959,0.0
-12.253491,50,29.7516,0.0
-6.973648,50,30.214924,0.0
-6.431369,50,30.686497,0.0
-12.399401,50,31.14739,0.0
-13.533878,50,31.610923,0.0
-8.970983,50,32.075769,0.0
-8.525925,50,32.547149,0.0
-8.613527,50,33.010268,0.0
-3.093539,50,33.473743,1.0
-6.146628,50,33.942,0.0
-4.229074,50,34.451127,0.0
-6.001835,50,34.907709,0.0
-2.833232,50,35.372233,0.0
-8.072257,50,35.83173,0.0
-9.338855,50,36.305506,0.0
-9.858002,50,36.763654,0.0
-4.043209,50,37.225468,0.0
-9.904296,50,37.686445,0.0
-6.003408,50,40.183572,0.0
-3.401344,50,40.635184,0.0
-6.812203,50,41.084462,0.0
-5.418034,50,41.539607,0.0
-4.648429,50,41.997181,0.0
-6.494444,50,42.446029,0.0
-6.860871,50,42.893214,0.0
-2.681567,50,43.341805,0.0
-6.277617,50,43.805831,0.0
-2.829226,50,44.268546,1.0
-2.602714,50,44.728847,0.0
-2.952127,50,45.191017,1.0
-5.183608,50,45.661827,1.0
-1.988064,50,46.121385,1.0
-2.471573,50,46.582363,1.0
-2.795783,50,47.034173,1.0
