#{"t_start": 1786202883.2427604, "env_id": "FetchPush-v3"}
r,l,t,is_success
-50.0,50,5.850388,0.0
-50.0,50,5.938968,0.0
-50.0,50,6.025386,0.0
-50.0,50,6.112725,0.0
-50.0,50,6.209519,0.0
-50.0,50,6.294053,0.0
-50.0,50,6.38238,0.0
-50.0,50,6.467919,0.0
-50.0,50,6.56404,0.0
-50.0,50,6.654246,0.0
-50.0,50,6.73969,0.0
-50.0,50,6.826112,0.0
-50.0,50,6.91486,0.0
-50.0,50,6.998419,0.0
-50.0,50,7.084115,0.0
-50.0,50,7.171127,0.0
-50.0,50,7.258871,0.0
-50.0,50,7.34577,0.0
-50.0,50,7.429423,0.0
-50.0,50,7.515517,0.0
-50.0,50,8.263741,0.0
-50.0,50,8.797075,0.0
-50.0,50,9.333998,0.0
-50.0,50,9.872005,0.0
-50.0,50,10.416171,0.0
-50.0,50,10.946851,0.0
-50.0,50,11.478035,0.0
-50.0,50,12.012497,0.0
-50.0,50,12.555448,0.0
0.0,50,13.095371,1.0
-50.0,50,13.629517,0.0
-50.0,50,14.16442,0.0
-50.0,50,14.709822,0.0
-50.0,50,15.242342,0.0
0.0,50,15.77885,1.0
-50.0,50,16.314112,0.0
-50.0,50,16.855801,0.0
-50.0,50,17.389429,0.0
-50.0,50,17.921698,0.0
-50.0,50,18.456286,0.0
-50.0,50,18.994877,0.0
-50.0,50,19.522254,0.0
-50.0,50,20.052109,0.0
-50.0,50,20.584015,0.0
-50.0,50,21.121741,0.0
-50.0,50,21.654975,0.0
-50.0,50,22.18986,0.0
-50.0,50,22.724155,0.0
0.0,50,23.267436,1.0
-50.0,50,23.803349,0.0
-50.0,50,24.342272,0.0
-50.0,50,24.874651,0.0
-50.0,50,25.41396,0.0
-50.0,50,25.954999,0.0
-50.0,50,26.501804,0.0
-50.0,50,27.036671,0.0
-50.0,50,27.577449,0.0
-50.0,50,28.1179,0.0
0.0,50,28.654699,1.0
-50.0,50,29.189173,0.0
-50.0,50,29.734387,0.0
-50.0,50,30.27441,0.0
-50.0,50,30.808107,0.0
-50.0,50,31.344701,0.0
-50.0,50,31.891711,0.0
-50.0,50,32.436805,0.0
-50.0,50,32.979709,0.0
-50.0,50,33.516824,0.0
-50.0,50,34.057703,0.0
-50.0,50,34.593569,0.0
-50.0,50,35.127415,0.0
-50.0,50,35.666708,0.0
-50.0,50,36.2192,0.0
-50.0,50,36.766679,0.0
-50.0,50,37.300696,0.0
-50.0,50,37.852423,0.0
-50.0,50,38.400577,0.0
-50.0,50,38.943857,0.0
-50.0,50,39.49194,0.0
-50.0,50,40.027401,0.0
0.0,50,40.579789,1.0
-50.0,50,41.116059,0.0
-50.0,50,41.651902,0.0
-50.0,50,42.195465,0.0
-50.0,50,42.746597,0.0
-50.0,50,43.283876,0.0
-50.0,50,43.817283,0.0
-50.0,50,44.354894,0.0
-50.0,50,44.900164,0.0
-50.0,50,45.446759,0.0
-50.0,50,45.985262,0.0
-50.0,50,46.520478,0.0
-50.0,50,47.071323,0.0
-50.0,50,47.612659,0.0
-50.0,50,48.147713,0.0
-50.0,50,48.692767,0.0
-50.0,50,49.234251,0.0
-50.0,50,49.771957,0.0
-50.0,50,50.307737,0.0
-50.0,50,50.852534,0.0
-50.0,50,51.394268,0.0
-50.0,50,51.928782,0.0
-50.0,50,52.462314,0.0
-50.0,50,53.00045,0.0
-50.0,50,53.546624,0.0
-50.0,50,54.089995,0.0
-50.0,50,54.632621,0.0
-50.0,50,55.169185,0.0
-50.0,50,55.712436,0.0
-50.0,50,56.257627,0.0
-50.0,50,56.80767,0.0
-50.0,50,57.346515,0.0
-50.0,50,57.899637,0.0
-50.0,50,58.436961,0.0
-50.0,50,59.009301,0.0
-50.0,50,59.542645,0.0
-50.0,50,60.097282,0.0
-50.0,50,60.643931,0.0
0.0,50,61.183802,1.0
-50.0,50,61.731581,0.0
0.0,50,62.275643,1.0
-50.0,50,62.817615,0.0
-50.0,50,63.355892,0.0
-50.0,50,63.897773,0.0
-50.0,50,64.445582,0.0
-50.0,50,64.993706,0.0
-50.0,50,65.53163,0.0
-50.0,50,66.070292,0.0
-50.0,50,66.621746,0.0
-50.0,50,67.175308,0.0
0.0,50,67.716771,1.0
-50.0,50,68.257178,0.0
-50.0,50,68.807832,0.0
-50.0,50,69.359536,0.0
-50.0,50,69.909445,0.0
-50.0,50,70.452053,0.0
-50.0,50,71.012562,0.0
-50.0,50,71.55778,0.0
-50.0,50,72.096001,0.0
-50.0,50,72.632562,0.0
-50.0,50,73.189563,0.0
-50.0,50,73.730292,0.0
-50.0,50,74.271616,0.0
-50.0,50,74.810118,0.0
-50.0,50,75.358632,0.0
-50.0,50,75.895931,0.0
-50.0,50,76.431222,0.0
-50.0,50,76.967664,0.0
-50.0,50,77.511553,0.0
