#{"t_start": 1783190826.3272974, "env_id": "FetchReach-v3"}
r,l,t,is_success
-50.0,50,6.81485,0.0
-50.0,50,6.990679,0.0
-50.0,50,7.16748,0.0
-50.0,50,7.34957,0.0
-50.0,50,7.539556,0.0
-50.0,50,7.71804,0.0
-50.0,50,7.899584,0.0
-50.0,50,8.078955,0.0
-50.0,50,8.262952,0.0
-50.0,50,8.443939,0.0
-50.0,50,8.622493,0.0
-50.0,50,8.805545,0.0
-50.0,50,8.992344,0.0
-50.0,50,9.171696,0.0
-50.0,50,9.348882,0.0
-50.0,50,9.525945,0.0
-50.0,50,9.710063,0.0
-50.0,50,9.888435,0.0
-50.0,50,10.069325,0.0
-50.0,50,10.248188,0.0
-50.0,50,12.12582,0.0
-50.0,50,13.168137,0.0
-50.0,50,14.208748,0.0
-50.0,50,15.252324,0.0
-50.0,50,16.303183,0.0
-50.0,50,17.346013,0.0
-50.0,50,18.389958,0.0
-50.0,50,19.432072,0.0
-50.0,50,20.485988,0.0
-50.0,50,21.73525,0.0
-50.0,50,22.785797,0.0
-50.0,50,23.844038,0.0
-50.0,50,24.904438,0.0
-50.0,50,25.946685,0.0
-50.0,50,26.993323,0.0
-50.0,50,28.036908,0.0
-50.0,50,29.09571,0.0
-50.0,50,30.141695,0.0
-50.0,50,31.192327,0.0
-50.0,50,32.240291,0.0
-50.0,50,38.011063,0.0
-50.0,50,39.05332,0.0
-50.0,50,40.09764,0.0
-50.0,50,41.140857,0.0
-50.0,50,42.203496,0.0
-50.0,50,43.243637,0.0
-50.0,50,44.288672,0.0
-50.0,50,45.330616,0.0
-50.0,50,46.387152,0.0
-50.0,50,47.431988,0.0
-50.0,50,48.476996,0.0
-50.0,50,49.520802,0.0
-50.0,50,50.578618,0.0
-50.0,50,51.6233,0.0
-50.0,50,52.797501,0.0
-50.0,50,54.163422,0.0
-50.0,50,55.24939,0.0
-50.0,50,56.317461,0.0
-50.0,50,57.383955,0.0
-50.0,50,58.449426,0.0
-50.0,50,59.532646,0.0
-50.0,50,60.599296,0.0
-50.0,50,61.666567,0.0
-50.0,50,62.733239,0.0
-50.0,50,63.811849,0.0
-50.0,50,64.868819,0.0
-50.0,50,65.936003,0.0
-50.0,50,67.004158,0.0
-50.0,50,68.074655,0.0
-50.0,50,69.12705,0.0
-50.0,50,70.170024,0.0
-50.0,50,71.217219,0.0
-50.0,50,72.277507,0.0
-50.0,50,73.319456,0.0
-50.0,50,74.365796,0.0
-50.0,50,75.412817,0.0
-50.0,50,76.475499,0.0
-50.0,50,77.518413,0.0
-50.0,50,78.560719,0.0
-50.0,50,79.60593,0.0
-50.0,50,85.317188,0.0
-50.0,50,86.362532,0.0
-50.0,50,87.410955,0.0
-50.0,50,88.45473,0.0
-50.0,50,89.512691,0.0
-50.0,50,90.557864,0.0
-50.0,50,91.602659,0.0
-50.0,50,92.648064,0.0
-50.0,50,93.705893,0.0
-50.0,50,94.757031,0.0
-50.0,50,95.801585,0.0
-50.0,50,96.847002,0.0
-50.0,50,97.906295,0.0
-50.0,50,98.951608,0.0
-50.0,50,100.000596,0.0
-50.0,50,101.04831,0.0
-50.0,50,102.108686,0.0
-50.0,50,103.153909,0.0
-50.0,50,104.198039,0.0
-50.0,50,105.243224,0.0
-50.0,50,106.304783,0.0
-50.0,50,107.34904,0.0
-50.0,50,108.393291,0.0
-50.0,50,109.437941,0.0
-50.0,50,110.502032,0.0
-50.0,50,111.548195,0.0
-50.0,50,112.597684,0.0
-50.0,50,113.657845,0.0
-50.0,50,114.721118,0.0
-50.0,50,115.773364,0.0
-50.0,50,116.819371,0.0
-50.0,50,117.864014,0.0
-50.0,50,118.928596,0.0
-50.0,50,119.975138,0.0
-50.0,50,121.024626,0.0
-50.0,50,122.069124,0.0
-50.0,50,123.128824,0.0
-50.0,50,124.195867,0.0
-50.0,50,125.264329,0.0
-50.0,50,126.335051,0.0
-50.0,50,132.110544,0.0
-50.0,50,133.182063,0.0
-50.0,50,134.25215,0.0
-50.0,50,135.318349,0.0
-50.0,50,136.402698,0.0
-50.0,50,137.470109,0.0
-50.0,50,138.54324,0.0
-50.0,50,139.616055,0.0
-50.0,50,140.698984,0.0
-50.0,50,141.766596,0.0
-50.0,50,142.83962,0.0
