#{"t_start": 1783191657.1368043, "env_id": "FetchReachDense-v3"}
r,l,t,is_success
-20.947099,50,7.852305,0.0
-23.667963,50,7.930017,0.0
-24.378553,50,8.003816,0.0
-27.429419,50,8.077424,0.0
-29.457531,50,8.167108,0.0
-28.799635,50,8.241372,0.0
-25.862948,50,8.314268,0.0
-30.722419,50,8.387624,0.0
-26.304481,50,8.476639,0.0
-19.467288,50,8.549904,0.0
-18.261343,50,8.622363,0.0
-27.697558,50,8.695093,0.0
-30.510386,50,8.783454,0.0
-32.969622,50,8.856788,0.0
-34.907854,50,8.929854,0.0
-32.461562,50,9.0026,0.0
-26.550345,50,9.088139,0.0
-36.334492,50,9.161967,0.0
-28.086934,50,9.235883,0.0
-25.484611,50,9.30826,0.0
-32.194666,50,11.041957,0.0
-34.462876,50,11.507118,0.0
-24.885322,50,11.98187,0.0
-35.09591,50,12.455078,0.0
-37.728985,50,12.960125,0.0
-25.055331,50,13.43663,0.0
-37.574493,50,13.909658,0.0
-24.896981,50,14.380554,0.0
-33.973507,50,14.886392,0.0
-29.789155,50,15.489002,0.0
-26.499678,50,15.961381,0.0
-31.194566,50,16.433648,0.0
-23.504292,50,16.935583,0.0
-20.738449,50,17.407382,0.0
-24.766555,50,17.884077,0.0
-21.147282,50,18.354581,0.0
-21.485632,50,18.841991,0.0
-25.564231,50,19.303019,0.0
-22.041113,50,19.761837,0.0
-29.98179,50,20.223806,0.0
-33.567705,50,22.70761,0.0
-29.566406,50,23.157621,0.0
-26.646138,50,23.609125,0.0
-23.252915,50,24.059829,0.0
-14.179003,50,24.553818,0.0
-31.055994,50,25.007716,0.0
-15.32402,50,25.460809,0.0
-23.659304,50,25.911844,0.0
-22.863543,50,26.398949,0.0
-24.776772,50,26.85188,0.0
-32.291492,50,27.302779,0.0
-19.197735,50,27.757138,0.0
-22.876257,50,28.238914,0.0
-20.974415,50,28.69189,0.0
-19.168306,50,29.145523,0.0
-14.610479,50,29.600205,0.0
-19.867509,50,30.088939,0.0
-18.069835,50,30.543937,0.0
-17.147106,50,30.995803,0.0
-14.88809,50,31.449985,0.0
-9.660196,50,31.935091,0.0
-17.604293,50,32.387847,0.0
-11.44495,50,32.839103,0.0
-15.784617,50,33.29277,0.0
-18.394811,50,33.800291,0.0
-19.087932,50,34.252798,0.0
-16.40456,50,34.709902,0.0
-9.542467,50,35.187396,0.0
-16.923841,50,35.710394,0.0
-10.78012,50,36.17848,0.0
-16.275194,50,36.650398,0.0
-15.984452,50,37.123038,0.0
-15.422282,50,37.631724,0.0
-11.84542,50,38.104397,0.0
-12.444081,50,38.56374,0.0
-10.602737,50,39.023934,0.0
-11.577191,50,39.533937,0.0
-13.797611,50,39.989189,0.0
-11.171405,50,40.449863,0.0
-12.305771,50,40.921239,0.0
-13.304075,50,43.459969,0.0
-14.042191,50,43.927214,0.0
-13.312607,50,44.399543,0.0
-12.008758,50,44.871018,0.0
-8.773917,50,45.375414,0.0
-13.492616,50,45.84948,0.0
-13.911765,50,46.322282,0.0
-7.660554,50,46.795762,0.0
-9.336014,50,47.308021,0.0
-11.364995,50,47.783703,0.0
-14.104455,50,48.255314,0.0
-9.34535,50,48.727061,0.0
-8.880207,50,49.235867,0.0
-11.629923,50,49.697572,0.0
-7.983183,50,50.161675,0.0
-15.272025,50,50.623827,0.0
-7.028906,50,51.107896,0.0
-11.165615,50,51.561002,0.0
-11.654001,50,52.012909,0.0
-11.854635,50,52.464874,0.0
-9.045843,50,52.952214,0.0
-11.409815,50,53.403864,0.0
-12.599668,50,53.859081,0.0
-6.431662,50,54.311904,0.0
-13.049738,50,54.800789,0.0
-9.277163,50,55.25289,0.0
-11.42699,50,55.70787,0.0
-8.581318,50,56.160858,0.0
-9.497179,50,56.654427,0.0
-6.541136,50,57.106783,0.0
-7.835712,50,57.560971,0.0
-8.079462,50,58.014012,0.0
-4.709176,50,58.505935,1.0
-11.662322,50,58.958896,0.0
-7.942023,50,59.41395,0.0
-6.761967,50,59.866826,0.0
-5.463717,50,60.356847,0.0
-12.632322,50,60.809862,0.0
-10.340054,50,61.260801,0.0
-13.015441,50,61.713448,0.0
-16.400504,50,64.193705,0.0
-5.456428,50,64.644715,1.0
-6.505933,50,65.108894,0.0
-11.573481,50,65.574541,0.0
-10.494926,50,66.05684,0.0
-9.899073,50,66.507811,0.0
-10.632305,50,66.958785,0.0
-10.640622,50,67.418238,0.0
-4.290908,50,67.917568,1.0
-11.427531,50,68.388127,0.0
-12.292453,50,68.848147,0.0
-6.552937,50,69.31392,0.0
-10.259303,50,69.808286,0.0
-7.576966,50,70.272136,0.0
-4.73255,50,70.733865,1.0
-6.010274,50,71.189071,0.0
-5.763486,50,71.684784,1.0
-10.905438,50,72.144874,0.0
-8.796423,50,72.606583,0.0
-9.320616,50,73.071137,0.0
-9.441444,50,73.573802,0.0
-8.567109,50,74.036065,0.0
-9.501277,50,74.500183,0.0
-7.987199,50,74.968714,0.0
-10.002905,50,75.469969,0.0
-4.733214,50,75.938248,1.0
-8.698535,50,76.401458,0.0
-7.055914,50,76.866716,0.0
-11.349014,50,77.363936,0.0
