#{"t_start": 1783261336.635313, "env_id": "FetchReach-v3"}
r,l,t,is_success
-50.0,50,6.038721,0.0
-50.0,50,6.113175,0.0
-46.0,50,6.188582,0.0
-50.0,50,6.264916,0.0
-49.0,50,6.346534,0.0
-50.0,50,6.423822,0.0
-50.0,50,6.502803,0.0
-50.0,50,6.579717,0.0
-50.0,50,6.659759,0.0
-50.0,50,6.740897,0.0
-50.0,50,6.819932,0.0
-50.0,50,6.897052,0.0
-50.0,50,6.976438,0.0
-50.0,50,7.053734,0.0
-46.0,50,7.127555,0.0
-50.0,50,7.204304,0.0
-50.0,50,7.287393,0.0
-50.0,50,7.363455,0.0
-50.0,50,7.443617,0.0
-50.0,50,7.51865,0.0
-50.0,50,8.790169,0.0
-50.0,50,9.297111,0.0
-50.0,50,9.80176,0.0
-50.0,50,10.310028,0.0
-42.0,50,10.827607,0.0
-50.0,50,11.34199,0.0
-50.0,50,11.857803,0.0
-50.0,50,12.37608,0.0
-50.0,50,12.898168,0.0
-50.0,50,13.411805,0.0
-50.0,50,13.926748,0.0
-50.0,50,14.440651,0.0
-50.0,50,14.966593,0.0
-50.0,50,15.478058,0.0
-50.0,50,15.98893,0.0
-50.0,50,16.49938,0.0
-50.0,50,17.021209,0.0
-50.0,50,17.536491,0.0
-50.0,50,18.051061,0.0
-50.0,50,18.56468,0.0
-49.0,50,21.137216,0.0
-50.0,50,21.653312,0.0
-50.0,50,22.170696,0.0
-50.0,50,22.679684,0.0
-50.0,50,23.200317,0.0
-50.0,50,23.709979,0.0
-50.0,50,24.226077,0.0
-50.0,50,24.740127,0.0
-50.0,50,25.261035,0.0
-50.0,50,25.773286,0.0
-50.0,50,26.284712,0.0
-41.0,50,26.795988,0.0
-50.0,50,27.315995,0.0
-50.0,50,27.82688,0.0
-50.0,50,28.34059,0.0
-50.0,50,28.85074,0.0
-50.0,50,29.369926,0.0
-50.0,50,29.881778,0.0
-50.0,50,30.39115,0.0
-50.0,50,30.900932,0.0
-50.0,50,31.419434,0.0
-50.0,50,31.928511,0.0
-50.0,50,32.437584,0.0
-50.0,50,32.951585,0.0
-50.0,50,33.466772,0.0
-50.0,50,33.97803,0.0
-47.0,50,34.49544,0.0
-50.0,50,35.008659,0.0
-50.0,50,35.528348,0.0
-50.0,50,36.042794,0.0
-50.0,50,36.561521,0.0
-47.0,50,37.078384,0.0
-49.0,50,37.598439,0.0
-50.0,50,38.117326,0.0
-48.0,50,38.63628,0.0
-30.0,50,39.153144,0.0
-41.0,50,39.674423,0.0
-47.0,50,40.190175,0.0
-41.0,50,40.707992,0.0
-46.0,50,41.218608,0.0
-47.0,50,43.836556,0.0
-50.0,50,44.351364,0.0
-23.0,50,44.872724,0.0
-41.0,50,45.386679,0.0
-46.0,50,45.906377,0.0
-27.0,50,46.426526,0.0
-39.0,50,46.941208,0.0
-44.0,50,47.4549,0.0
-32.0,50,47.974365,0.0
-8.0,50,48.498209,0.0
-15.0,50,49.013299,1.0
-39.0,50,49.523473,1.0
-42.0,50,50.043734,0.0
-33.0,50,50.555783,1.0
-31.0,50,51.067051,0.0
-41.0,50,51.580821,1.0
-21.0,50,52.107841,1.0
-22.0,50,52.624412,0.0
-24.0,50,53.145351,0.0
-30.0,50,53.661126,1.0
-31.0,50,54.202681,0.0
-31.0,50,54.717735,1.0
-17.0,50,55.232497,1.0
-34.0,50,55.749038,0.0
-34.0,50,56.271005,0.0
-21.0,50,56.788934,0.0
-21.0,50,57.304541,0.0
-28.0,50,57.824951,1.0
-10.0,50,58.351093,1.0
-15.0,50,58.867261,0.0
-14.0,50,59.383484,1.0
-32.0,50,59.909342,0.0
-20.0,50,60.434992,1.0
-23.0,50,60.951677,0.0
-23.0,50,61.465869,1.0
-25.0,50,61.989901,0.0
-8.0,50,62.514288,0.0
-20.0,50,63.032931,0.0
-31.0,50,63.553196,1.0
-10.0,50,64.069103,1.0
-25.0,50,66.765589,0.0
-8.0,50,67.292049,1.0
-11.0,50,67.808505,1.0
-23.0,50,68.325976,1.0
-8.0,50,68.85321,1.0
-33.0,50,69.369689,0.0
-2.0,50,69.896166,1.0
-21.0,50,70.416307,0.0
-7.0,50,70.943455,1.0
-13.0,50,71.457761,1.0
-24.0,50,71.971589,0.0
-20.0,50,72.48875,1.0
-21.0,50,73.015606,0.0
-24.0,50,73.537262,1.0
-21.0,50,74.056551,1.0
-8.0,50,74.572365,1.0
-24.0,50,75.105793,0.0
-23.0,50,75.622633,1.0
-15.0,50,76.138236,1.0
-11.0,50,76.654412,1.0
-18.0,50,77.179934,1.0
-17.0,50,77.697091,1.0
-19.0,50,78.216975,1.0
-12.0,50,78.73334,0.0
-29.0,50,79.258389,0.0
-1.0,50,79.773517,1.0
-10.0,50,80.291483,0.0
-22.0,50,80.809515,0.0
-22.0,50,81.332645,0.0
-4.0,50,81.853089,1.0
-18.0,50,82.367738,1.0
-12.0,50,82.882826,0.0
-6.0,50,83.412813,0.0
-6.0,50,83.937863,1.0
-17.0,50,84.460348,1.0
-5.0,50,84.984023,1.0
-9.0,50,85.511907,1.0
-12.0,50,86.030461,1.0
-9.0,50,86.552764,1.0
-16.0,50,87.06928,1.0
-5.0,50,89.695447,1.0
-5.0,50,90.210097,1.0
-2.0,50,90.726623,1.0
-1.0,50,91.243549,1.0
-2.0,50,91.767482,1.0
-12.0,50,92.283925,0.0
-3.0,50,92.808981,1.0
-5.0,50,93.325691,1.0
-3.0,50,93.847732,1.0
-9.0,50,94.356493,1.0
-2.0,50,94.866112,1.0
-2.0,50,95.377007,1.0
-2.0,50,95.894484,1.0
-2.0,50,96.408017,1.0
-3.0,50,96.921066,1.0
-1.0,50,97.430054,1.0
-3.0,50,97.94715,1.0
-4.0,50,98.460357,1.0
-14.0,50,98.973787,1.0
-9.0,50,99.485401,1.0
-2.0,50,100.004056,1.0
-1.0,50,100.518468,1.0
-1.0,50,101.027864,1.0
-3.0,50,101.536604,1.0
-1.0,50,102.060599,1.0
-2.0,50,102.5717,1.0
0.0,50,103.080671,1.0
-3.0,50,103.593994,1.0
-5.0,50,104.11841,1.0
-3.0,50,104.639378,1.0
-1.0,50,105.147722,1.0
-1.0,50,105.659279,1.0
-2.0,50,106.177036,1.0
-1.0,50,106.686886,1.0
-2.0,50,107.194643,1.0
-2.0,50,107.702061,1.0
-2.0,50,108.225936,1.0
-2.0,50,108.726893,1.0
-1.0,50,109.232116,1.0
-2.0,50,109.739972,1.0
-3.0,50,112.333024,1.0
0.0,50,112.840814,1.0
-3.0,50,113.361661,1.0
-1.0,50,113.874017,1.0
-2.0,50,114.398464,1.0
-1.0,50,114.908226,1.0
-1.0,50,115.421942,1.0
-1.0,50,115.932905,1.0
-2.0,50,116.452193,1.0
-3.0,50,116.960679,1.0
-3.0,50,117.480411,1.0
-1.0,50,117.996648,1.0
-1.0,50,118.514164,1.0
-2.0,50,119.02773,1.0
-2.0,50,119.537617,1.0
-1.0,50,120.050578,1.0
0.0,50,120.571665,1.0
-2.0,50,121.08451,1.0
-2.0,50,121.602836,1.0
-3.0,50,122.116174,1.0
-3.0,50,122.633581,1.0
-2.0,50,123.144927,1.0
-1.0,50,123.656433,1.0
-2.0,50,124.16531,1.0
-3.0,50,124.695038,1.0
-2.0,50,125.207302,1.0
-1.0,50,125.716593,1.0
-1.0,50,126.22688,1.0
-2.0,50,126.752896,1.0
-2.0,50,127.260991,1.0
-1.0,50,127.772777,1.0
-1.0,50,128.281174,1.0
-2.0,50,128.798239,1.0
-3.0,50,129.317249,1.0
0.0,50,129.827194,1.0
-2.0,50,130.339079,1.0
-1.0,50,130.860129,1.0
-1.0,50,131.369584,1.0
-3.0,50,131.878184,1.0
-2.0,50,132.396386,1.0
-1.0,50,134.976807,1.0
-1.0,50,135.48126,1.0
-2.0,50,135.985979,1.0
-1.0,50,136.493646,1.0
-2.0,50,137.006248,1.0
-3.0,50,137.511094,1.0
-1.0,50,138.019374,1.0
-1.0,50,138.5326,1.0
-3.0,50,139.060466,1.0
-2.0,50,139.574031,1.0
-1.0,50,140.088943,1.0
-2.0,50,140.603698,1.0
-1.0,50,141.125465,1.0
-2.0,50,141.642835,1.0
-3.0,50,142.156227,1.0
-2.0,50,142.669434,1.0
-1.0,50,143.192764,1.0
0.0,50,143.705627,1.0
-1.0,50,144.220774,1.0
-3.0,50,144.737335,1.0
-3.0,50,145.271261,1.0
-1.0,50,145.783158,1.0
-2.0,50,146.293542,1.0
-2.0,50,146.802696,1.0
-2.0,50,147.327459,1.0
-1.0,50,147.83876,1.0
-3.0,50,148.347403,1.0
-1.0,50,148.858518,1.0
-2.0,50,149.38475,1.0
0.0,50,149.894799,1.0
-3.0,50,150.410619,1.0
-3.0,50,150.924175,1.0
-1.0,50,151.448829,1.0
-2.0,50,151.957229,1.0
-1.0,50,152.46684,1.0
-2.0,50,152.988422,1.0
-2.0,50,153.505827,1.0
-3.0,50,154.025798,1.0
-3.0,50,154.545217,1.0
-1.0,50,155.054231,1.0
0.0,50,157.620899,1.0
-2.0,50,158.131585,1.0
-2.0,50,158.640307,1.0
-3.0,50,159.15064,1.0
-1.0,50,159.669805,1.0
-3.0,50,160.180586,1.0
-1.0,50,160.692748,1.0
-1.0,50,161.202512,1.0
-2.0,50,161.71909,1.0
-1.0,50,162.228658,1.0
-1.0,50,162.738753,1.0
-2.0,50,163.249381,1.0
-2.0,50,163.766047,1.0
0.0,50,164.276619,1.0
-1.0,50,164.785894,1.0
-2.0,50,165.298651,1.0
-1.0,50,165.822661,1.0
-2.0,50,166.335958,1.0
-2.0,50,166.852858,1.0
-1.0,50,167.368424,1.0
-3.0,50,167.891724,1.0
-1.0,50,168.408073,1.0
-1.0,50,168.925116,1.0
-3.0,50,169.440767,1.0
-2.0,50,169.967032,1.0
0.0,50,170.484251,1.0
-2.0,50,171.002218,1.0
-3.0,50,171.523611,1.0
-2.0,50,172.060515,1.0
-2.0,50,172.578897,1.0
0.0,50,173.09624,1.0
-3.0,50,173.623506,1.0
-1.0,50,174.164453,1.0
-1.0,50,174.681451,1.0
-2.0,50,175.206796,1.0
0.0,50,175.723841,1.0
-2.0,50,176.251839,1.0
-2.0,50,176.769898,1.0
0.0,50,177.285306,1.0
-3.0,50,177.80706,1.0
-1.0,50,180.459769,1.0
-1.0,50,180.978279,1.0
-2.0,50,181.498571,1.0
-2.0,50,182.014764,1.0
-1.0,50,182.539242,1.0
-2.0,50,183.057204,1.0
-2.0,50,183.575963,1.0
-2.0,50,184.099798,1.0
-1.0,50,184.625288,1.0
-2.0,50,185.149091,1.0
0.0,50,185.667311,1.0
-3.0,50,186.19216,1.0
-2.0,50,186.722574,1.0
-3.0,50,187.243125,1.0
0.0,50,187.759984,1.0
-1.0,50,188.278904,1.0
-3.0,50,188.812463,1.0
-2.0,50,189.32528,1.0
-2.0,50,189.842178,1.0
-3.0,50,190.36208,1.0
-2.0,50,190.896153,1.0
-1.0,50,191.41311,1.0
-2.0,50,191.937243,1.0
0.0,50,192.452504,1.0
-2.0,50,192.976078,1.0
-7.0,50,193.497434,1.0
-3.0,50,194.023315,1.0
-2.0,50,194.542824,1.0
0.0,50,195.067192,1.0
-2.0,50,195.584584,1.0
0.0,50,196.099985,1.0
-2.0,50,196.615323,1.0
-2.0,50,197.146258,1.0
-2.0,50,197.664156,1.0
-2.0,50,198.179828,1.0
-2.0,50,198.69439,1.0
-2.0,50,199.224275,1.0
-2.0,50,199.744857,1.0
-2.0,50,200.258819,1.0
-1.0,50,200.782046,1.0
-1.0,50,203.396127,1.0
-1.0,50,203.907383,1.0
-1.0,50,204.431291,1.0
-2.0,50,204.946203,1.0
-2.0,50,205.479082,1.0
-2.0,50,206.001518,1.0
-2.0,50,206.524863,1.0
-2.0,50,207.046084,1.0
-2.0,50,207.583141,1.0
-2.0,50,208.107426,1.0
-2.0,50,208.622363,1.0
-2.0,50,209.146703,1.0
-1.0,50,209.669417,1.0
-1.0,50,210.183005,1.0
-1.0,50,210.69668,1.0
-1.0,50,211.210862,1.0
-2.0,50,211.735261,1.0
-3.0,50,212.249264,1.0
-3.0,50,212.765469,1.0
-3.0,50,213.289112,1.0
-2.0,50,213.821308,1.0
-2.0,50,214.334818,1.0
-3.0,50,214.857025,1.0
-2.0,50,215.380393,1.0
0.0,50,215.904038,1.0
-2.0,50,216.427505,1.0
-2.0,50,216.944316,1.0
-1.0,50,217.461029,1.0
-2.0,50,217.988871,1.0
-2.0,50,218.504062,1.0
-2.0,50,219.01879,1.0
-2.0,50,219.532054,1.0
-2.0,50,220.058441,1.0
-2.0,50,220.582614,1.0
-1.0,50,221.10397,1.0
-3.0,50,221.619914,1.0
-2.0,50,222.152709,1.0
-1.0,50,222.669194,1.0
-2.0,50,223.183912,1.0
-2.0,50,223.70698,1.0
0.0,50,226.311219,1.0
0.0,50,226.82687,1.0
-2.0,50,227.352149,1.0
-2.0,50,227.870956,1.0
-3.0,50,228.401798,1.0
0.0,50,228.917289,1.0
-3.0,50,229.440837,1.0
-1.0,50,229.955033,1.0
0.0,50,230.477334,1.0
-1.0,50,230.994061,1.0
-2.0,50,231.510422,1.0
-2.0,50,232.024997,1.0
-1.0,50,232.549922,1.0
-2.0,50,233.065799,1.0
0.0,50,233.582134,1.0
-3.0,50,234.116492,1.0
-3.0,50,234.644542,1.0
-2.0,50,235.162813,1.0
-3.0,50,235.685236,1.0
-2.0,50,236.204739,1.0
-1.0,50,236.730114,1.0
-1.0,50,237.244215,1.0
0.0,50,237.758502,1.0
-3.0,50,238.28364,1.0
-3.0,50,238.808242,1.0
-2.0,50,239.323933,1.0
-1.0,50,239.839054,1.0
-2.0,50,240.355413,1.0
-2.0,50,240.890695,1.0
-3.0,50,241.404401,1.0
-2.0,50,241.921681,1.0
-3.0,50,242.439823,1.0
-1.0,50,242.963164,1.0
-1.0,50,243.476115,1.0
-2.0,50,243.994125,1.0
-2.0,50,244.510608,1.0
-3.0,50,245.036252,1.0
-2.0,50,245.550565,1.0
0.0,50,246.063869,1.0
-2.0,50,246.58983,1.0
-2.0,50,249.199491,1.0
-2.0,50,249.716503,1.0
-3.0,50,250.243452,1.0
-3.0,50,250.769325,1.0
0.0,50,251.291001,1.0
-2.0,50,251.80468,1.0
-1.0,50,252.31917,1.0
-1.0,50,252.840098,1.0
-3.0,50,253.371321,1.0
-2.0,50,253.894061,1.0
-2.0,50,254.411412,1.0
-2.0,50,254.932094,1.0
-1.0,50,255.455997,1.0
-1.0,50,255.971636,1.0
-3.0,50,256.496364,1.0
-2.0,50,257.014078,1.0
-2.0,50,257.54773,1.0
-3.0,50,258.065921,1.0
-2.0,50,258.585118,1.0
-3.0,50,259.112025,1.0
-2.0,50,259.640919,1.0
-3.0,50,260.155834,1.0
0.0,50,260.672808,1.0
-2.0,50,261.189052,1.0
-2.0,50,261.714361,1.0
-3.0,50,262.231141,1.0
-2.0,50,262.745828,1.0
0.0,50,263.263117,1.0
-2.0,50,263.790426,1.0
-2.0,50,264.319892,1.0
-2.0,50,264.837781,1.0
-2.0,50,265.354593,1.0
-2.0,50,265.878227,1.0
-1.0,50,266.397653,1.0
-3.0,50,266.914085,1.0
-2.0,50,267.429608,1.0
-2.0,50,267.955444,1.0
-2.0,50,268.482399,1.0
-3.0,50,269.010458,1.0
-2.0,50,269.531519,1.0
-3.0,50,272.17128,1.0
-3.0,50,272.688555,1.0
