#{"t_start": 1786192219.542237, "env_id": "FetchPush-v3"}
r,l,t,is_success
-50.0,50,6.254284,0.0
-50.0,50,6.340185,0.0
-50.0,50,6.427384,0.0
-50.0,50,6.518224,0.0
-50.0,50,6.612068,0.0
-50.0,50,6.697129,0.0
-50.0,50,6.781696,0.0
-50.0,50,6.868331,0.0
0.0,50,6.960093,1.0
0.0,50,7.042974,1.0
-50.0,50,7.128835,0.0
-50.0,50,7.212937,0.0
-50.0,50,7.307332,0.0
-50.0,50,7.392711,0.0
-50.0,50,7.481689,0.0
-50.0,50,7.570161,0.0
-50.0,50,7.659636,0.0
-50.0,50,7.745996,0.0
-50.0,50,7.832882,0.0
-50.0,50,7.91742,0.0
-50.0,50,8.621729,0.0
-50.0,50,9.120688,0.0
-50.0,50,9.606457,0.0
-50.0,50,10.09851,0.0
-50.0,50,10.598433,0.0
-50.0,50,11.097543,0.0
-50.0,50,11.584597,0.0
-50.0,50,12.077689,0.0
-50.0,50,12.576941,0.0
-50.0,50,13.207564,0.0
-50.0,50,13.700785,0.0
-50.0,50,14.194498,0.0
-50.0,50,14.696961,0.0
-50.0,50,15.18978,0.0
-50.0,50,15.681738,0.0
0.0,50,16.175389,1.0
-50.0,50,16.68121,0.0
-50.0,50,17.171062,0.0
-50.0,50,17.663834,0.0
-50.0,50,18.158823,0.0
-50.0,50,18.660646,0.0
-50.0,50,19.157407,0.0
-50.0,50,19.651267,0.0
-50.0,50,20.144052,0.0
-50.0,50,20.645564,0.0
-50.0,50,21.136243,0.0
-50.0,50,21.625707,0.0
-50.0,50,22.116649,0.0
-50.0,50,22.612155,0.0
-50.0,50,23.102602,0.0
-50.0,50,23.592682,0.0
-50.0,50,24.081352,0.0
-50.0,50,24.584667,0.0
-50.0,50,25.071982,0.0
-50.0,50,25.563778,0.0
-50.0,50,26.057978,0.0
-50.0,50,26.56217,0.0
-50.0,50,27.048709,0.0
-50.0,50,27.542735,0.0
-50.0,50,28.034956,0.0
-50.0,50,28.533232,0.0
-50.0,50,29.020839,0.0
-50.0,50,29.510323,0.0
-50.0,50,29.998806,0.0
-50.0,50,30.498425,0.0
-50.0,50,30.988273,0.0
-50.0,50,31.473862,0.0
-50.0,50,31.973903,0.0
-50.0,50,32.467912,0.0
-50.0,50,32.955031,0.0
-50.0,50,33.448083,0.0
-50.0,50,33.946072,0.0
-50.0,50,34.446888,0.0
-50.0,50,34.936575,0.0
-50.0,50,35.431684,0.0
-50.0,50,35.919168,0.0
0.0,50,36.413376,1.0
-50.0,50,36.903929,0.0
-50.0,50,37.392565,0.0
-50.0,50,37.885247,0.0
-50.0,50,38.385537,0.0
-50.0,50,38.888667,0.0
-50.0,50,39.394551,0.0
-50.0,50,39.898049,0.0
-50.0,50,40.408081,0.0
-50.0,50,40.909172,0.0
-50.0,50,41.401409,0.0
-50.0,50,41.892802,0.0
-50.0,50,42.393109,0.0
-16.0,50,42.889352,1.0
-50.0,50,43.384831,0.0
-50.0,50,43.874486,0.0
-50.0,50,44.383039,0.0
-50.0,50,44.872854,0.0
-50.0,50,45.367309,0.0
-50.0,50,45.869224,0.0
-50.0,50,46.372491,0.0
0.0,50,46.862455,1.0
-50.0,50,47.356466,0.0
-50.0,50,47.84947,0.0
-50.0,50,48.346295,0.0
-43.0,50,48.842943,0.0
-50.0,50,49.326745,0.0
-50.0,50,49.812822,0.0
-50.0,50,50.318354,0.0
-50.0,50,50.804856,0.0
-50.0,50,51.289728,0.0
-50.0,50,51.776649,0.0
-50.0,50,52.270952,0.0
-50.0,50,52.757542,0.0
-50.0,50,53.251002,0.0
-50.0,50,53.742998,0.0
-50.0,50,54.242056,0.0
-50.0,50,54.734762,0.0
-50.0,50,55.222235,0.0
0.0,50,55.709147,1.0
-50.0,50,56.224907,0.0
-50.0,50,56.713858,0.0
-50.0,50,57.203913,0.0
-50.0,50,57.699492,0.0
-50.0,50,58.197625,0.0
-50.0,50,58.682273,0.0
-50.0,50,59.17042,0.0
-50.0,50,59.657893,0.0
-50.0,50,60.157257,0.0
-50.0,50,60.641165,0.0
-50.0,50,61.134836,0.0
-50.0,50,61.629917,0.0
0.0,50,62.127881,1.0
-50.0,50,62.616899,0.0
-7.0,50,63.116079,1.0
-50.0,50,63.606194,0.0
-50.0,50,64.107041,0.0
-50.0,50,64.602839,0.0
-50.0,50,65.088196,0.0
-50.0,50,65.57996,0.0
-50.0,50,66.075591,0.0
-50.0,50,66.568144,0.0
-50.0,50,67.063432,0.0
-50.0,50,67.550727,0.0
-50.0,50,68.059256,0.0
-50.0,50,68.549381,0.0
-50.0,50,69.039062,0.0
-50.0,50,69.53988,0.0
-50.0,50,70.041197,0.0
-50.0,50,70.536342,0.0
-50.0,50,71.036766,0.0
-50.0,50,71.534791,0.0
-50.0,50,72.033852,0.0
-50.0,50,72.52985,0.0
-50.0,50,73.02783,0.0
-50.0,50,73.52119,0.0
-50.0,50,74.036321,0.0
-50.0,50,74.534374,0.0
-50.0,50,75.037101,0.0
-50.0,50,75.537532,0.0
-50.0,50,76.05024,0.0
0.0,50,76.550465,1.0
-50.0,50,77.051367,0.0
-50.0,50,77.547458,0.0
-50.0,50,78.050162,0.0
-50.0,50,78.549041,0.0
-50.0,50,79.040889,0.0
-50.0,50,79.543073,0.0
-50.0,50,80.042086,0.0
-50.0,50,80.540037,0.0
-50.0,50,81.033926,0.0
-50.0,50,81.531413,0.0
-50.0,50,82.034367,0.0
-50.0,50,82.53037,0.0
-50.0,50,83.024885,0.0
-50.0,50,83.520943,0.0
0.0,50,84.030264,1.0
-50.0,50,84.5251,0.0
-50.0,50,85.024746,0.0
-50.0,50,85.52215,0.0
-50.0,50,86.026161,0.0
-50.0,50,86.52381,0.0
-50.0,50,87.021164,0.0
-50.0,50,87.521188,0.0
-50.0,50,88.028268,0.0
-50.0,50,88.52612,0.0
-50.0,50,89.018492,0.0
-50.0,50,89.509329,0.0
0.0,50,90.007463,1.0
-50.0,50,90.500165,0.0
-50.0,50,90.991037,0.0
-50.0,50,91.482904,0.0
-50.0,50,91.987396,0.0
-50.0,50,92.48051,0.0
-50.0,50,92.973978,0.0
0.0,50,93.472344,1.0
-50.0,50,93.974704,0.0
-50.0,50,94.465022,0.0
0.0,50,94.954168,1.0
-50.0,50,95.453927,0.0
-50.0,50,95.962516,0.0
-50.0,50,96.461385,0.0
-50.0,50,96.950105,0.0
0.0,50,97.439936,1.0
-50.0,50,100.363063,0.0
-50.0,50,100.859286,0.0
0.0,50,101.354782,1.0
-50.0,50,101.849061,0.0
-50.0,50,102.361389,0.0
-50.0,50,102.85289,0.0
-50.0,50,103.343588,0.0
-50.0,50,103.845021,0.0
-50.0,50,104.356539,0.0
-50.0,50,104.854593,0.0
-50.0,50,105.346784,0.0
-50.0,50,105.847873,0.0
-50.0,50,106.35745,0.0
-50.0,50,106.857549,0.0
-50.0,50,107.357521,0.0
-50.0,50,107.848197,0.0
-50.0,50,108.355194,0.0
-50.0,50,108.852918,0.0
-50.0,50,109.351886,0.0
-50.0,50,109.85076,0.0
-50.0,50,110.360106,0.0
-50.0,50,110.860134,0.0
0.0,50,111.359177,1.0
-50.0,50,111.858593,0.0
-50.0,50,112.368207,0.0
-50.0,50,112.857407,0.0
-50.0,50,113.347606,0.0
-50.0,50,113.837004,0.0
-50.0,50,114.34376,0.0
-50.0,50,114.840223,0.0
-50.0,50,115.338005,0.0
-50.0,50,115.832014,0.0
-50.0,50,116.333193,0.0
-50.0,50,116.819984,0.0
0.0,50,117.30942,1.0
-50.0,50,117.808672,0.0
-50.0,50,118.310176,0.0
-50.0,50,118.808086,0.0
-50.0,50,119.3062,0.0
-50.0,50,119.797179,0.0
-50.0,50,120.296997,0.0
-50.0,50,120.790941,0.0
-50.0,50,121.282979,0.0
-50.0,50,121.770072,0.0
-50.0,50,122.272076,0.0
-50.0,50,122.76609,0.0
-50.0,50,123.265285,0.0
-50.0,50,123.763669,0.0
-50.0,50,124.265173,0.0
-50.0,50,124.763024,0.0
-50.0,50,125.252835,0.0
0.0,50,125.75152,1.0
-50.0,50,126.261143,0.0
-50.0,50,126.752884,0.0
-50.0,50,127.246937,0.0
-50.0,50,127.742016,0.0
-50.0,50,128.247629,0.0
-50.0,50,128.74453,0.0
-50.0,50,129.247591,0.0
-50.0,50,129.747234,0.0
-50.0,50,130.253689,0.0
-50.0,50,130.74776,0.0
-50.0,50,131.240729,0.0
-50.0,50,131.731879,0.0
-50.0,50,132.230766,0.0
-50.0,50,132.731509,0.0
-50.0,50,133.224323,0.0
-50.0,50,133.716044,0.0
-50.0,50,134.220818,0.0
-50.0,50,134.719561,0.0
-50.0,50,135.210443,0.0
-50.0,50,135.708861,0.0
-50.0,50,136.218039,0.0
-50.0,50,136.713605,0.0
-50.0,50,137.204606,0.0
-50.0,50,137.704706,0.0
-50.0,50,138.20893,0.0
-50.0,50,138.709324,0.0
-50.0,50,139.199251,0.0
-50.0,50,139.694135,0.0
-50.0,50,140.192322,0.0
-50.0,50,140.678414,0.0
-50.0,50,141.176114,0.0
-50.0,50,141.676481,0.0
-50.0,50,142.181431,0.0
-50.0,50,142.680569,0.0
-50.0,50,143.180243,0.0
-50.0,50,143.676296,0.0
-50.0,50,144.185451,0.0
-50.0,50,144.686439,0.0
-50.0,50,145.187417,0.0
-50.0,50,145.688376,0.0
-50.0,50,146.186979,0.0
-50.0,50,146.675105,0.0
-50.0,50,147.169103,0.0
-50.0,50,147.663781,0.0
-50.0,50,148.170528,0.0
-50.0,50,148.667238,0.0
-50.0,50,149.160331,0.0
-50.0,50,149.657273,0.0
-50.0,50,150.165421,0.0
-50.0,50,150.65568,0.0
-50.0,50,151.147151,0.0
-50.0,50,151.647364,0.0
-12.0,50,152.155356,1.0
0.0,50,152.649617,1.0
-50.0,50,153.145025,0.0
-50.0,50,153.634587,0.0
-50.0,50,154.142447,0.0
-50.0,50,154.641511,0.0
-50.0,50,155.133088,0.0
-50.0,50,155.622128,0.0
-50.0,50,156.12408,0.0
-50.0,50,156.616388,0.0
-50.0,50,157.107393,0.0
-50.0,50,157.602003,0.0
-50.0,50,158.110433,0.0
-50.0,50,158.606203,0.0
-50.0,50,159.10915,0.0
-50.0,50,159.597938,0.0
-50.0,50,160.106441,0.0
-50.0,50,160.597141,0.0
-50.0,50,161.098355,0.0
-50.0,50,161.59625,0.0
-50.0,50,162.105541,0.0
-50.0,50,162.597794,0.0
-50.0,50,163.095384,0.0
-50.0,50,163.586668,0.0
-50.0,50,164.090386,0.0
-50.0,50,164.579035,0.0
-50.0,50,165.070348,0.0
-50.0,50,165.560201,0.0
-50.0,50,166.066175,0.0
-50.0,50,166.560234,0.0
-50.0,50,167.054967,0.0
-50.0,50,167.555239,0.0
-50.0,50,168.065115,0.0
-50.0,50,168.561474,0.0
-50.0,50,169.053098,0.0
-50.0,50,169.551023,0.0
-50.0,50,170.060373,0.0
-46.0,50,170.560061,0.0
-50.0,50,171.049971,0.0
-50.0,50,171.549774,0.0
-50.0,50,172.057831,0.0
-50.0,50,172.55755,0.0
-50.0,50,173.055439,0.0
-50.0,50,173.545444,0.0
-50.0,50,174.053397,0.0
-50.0,50,174.545619,0.0
-50.0,50,175.042055,0.0
-50.0,50,175.535846,0.0
-50.0,50,176.041083,0.0
-50.0,50,176.535013,0.0
-50.0,50,177.030145,0.0
-50.0,50,177.525438,0.0
-50.0,50,178.031812,0.0
-50.0,50,178.520747,0.0
-50.0,50,179.021581,0.0
-50.0,50,179.525823,0.0
-44.0,50,180.04985,0.0
0.0,50,180.54172,1.0
-50.0,50,181.039409,0.0
-50.0,50,181.531933,0.0
-50.0,50,182.038063,0.0
-50.0,50,182.534492,0.0
-50.0,50,183.032163,0.0
-50.0,50,183.531219,0.0
-50.0,50,184.044729,0.0
-50.0,50,184.535971,0.0
-50.0,50,185.034905,0.0
-50.0,50,185.53434,0.0
-50.0,50,186.03579,0.0
-50.0,50,186.527522,0.0
-50.0,50,187.026594,0.0
-50.0,50,187.518388,0.0
-50.0,50,188.027329,0.0
-50.0,50,188.52049,0.0
-50.0,50,189.014534,0.0
-50.0,50,189.522456,0.0
-50.0,50,190.036537,0.0
-50.0,50,190.534759,0.0
-50.0,50,191.034523,0.0
-50.0,50,191.5257,0.0
-50.0,50,192.035475,0.0
-50.0,50,192.525568,0.0
-50.0,50,193.019135,0.0
-50.0,50,193.515549,0.0
-50.0,50,194.030933,0.0
-50.0,50,194.522432,0.0
-50.0,50,195.013471,0.0
-50.0,50,195.510514,0.0
