#{"t_start": 1786140007.731479, "env_id": "FetchReachDense-v3"}
r,l,t,is_success
-9.363586,50,8.899976,0.0
-10.181376,50,8.974913,0.0
-7.571049,50,9.04832,0.0
-11.851087,50,9.12433,0.0
-19.350469,50,9.213563,0.0
-13.527978,50,9.289942,0.0
-13.26357,50,9.365758,0.0
-18.126958,50,9.439639,0.0
-11.159004,50,9.521141,0.0
-7.629619,50,9.599249,0.0
-4.291319,50,9.674358,0.0
-14.739996,50,9.75403,0.0
-7.976643,50,9.834229,0.0
-11.295655,50,9.911112,0.0
-11.131208,50,9.986789,0.0
-12.613463,50,10.065327,0.0
-9.219909,50,10.147161,0.0
-11.43688,50,10.22294,0.0
-11.208134,50,10.296966,0.0
-11.302011,50,10.371463,0.0
-13.409613,50,12.61887,0.0
-7.781746,50,13.129834,0.0
-15.046955,50,13.63616,0.0
-9.063328,50,14.143075,0.0
-14.998932,50,14.671459,0.0
-4.359425,50,15.178576,0.0
-8.661517,50,15.690942,0.0
-13.093916,50,16.204777,0.0
-14.372652,50,16.728199,0.0
-5.033954,50,17.236865,0.0
-11.799416,50,17.753675,0.0
-14.037211,50,18.258716,0.0
-10.304773,50,18.774639,0.0
-16.814456,50,19.281965,0.0
-11.886268,50,19.787224,0.0
-9.526521,50,20.293017,0.0
-13.162899,50,20.812014,0.0
-12.746904,50,21.321281,0.0
-11.407408,50,21.837597,0.0
-10.085383,50,22.364289,0.0
-6.743182,50,24.991609,0.0
-11.672695,50,25.511441,0.0
-14.355171,50,26.028163,0.0
-13.530853,50,26.540904,0.0
-6.260831,50,27.063438,0.0
-7.973158,50,27.578348,0.0
-7.338383,50,28.095407,0.0
-13.241846,50,28.613291,0.0
-4.684892,50,29.167619,0.0
-8.347096,50,29.701134,0.0
-9.328123,50,30.236463,0.0
-18.880096,50,30.773098,0.0
-6.698505,50,31.302939,0.0
-10.29399,50,31.820009,0.0
-8.020925,50,32.336884,0.0
-8.456565,50,32.851131,0.0
-8.139172,50,33.382284,0.0
-10.072396,50,33.897327,0.0
-6.228315,50,34.411375,0.0
-10.115465,50,34.929464,0.0
-16.150043,50,35.454434,0.0
-8.152651,50,35.969839,0.0
-6.900465,50,36.484619,0.0
-10.149163,50,36.998009,0.0
-10.161089,50,37.52335,0.0
-8.738602,50,38.039752,0.0
-9.29684,50,38.555902,1.0
-10.992683,50,39.071127,0.0
-5.128894,50,39.597605,0.0
-12.510386,50,40.115593,0.0
-6.496579,50,40.630715,0.0
-7.431294,50,41.145659,0.0
-6.495593,50,41.671864,0.0
-5.499975,50,42.190314,0.0
-7.962879,50,42.707957,0.0
-16.505798,50,43.229696,0.0
-8.229966,50,43.75861,0.0
-5.415423,50,44.276403,0.0
-3.828615,50,44.792601,0.0
-2.932104,50,45.309392,0.0
-2.830937,50,47.99172,0.0
-5.423167,50,48.506154,0.0
-3.722755,50,49.019324,0.0
-3.759342,50,49.534231,1.0
-3.31854,50,50.060363,1.0
-2.697341,50,50.571954,1.0
-3.513773,50,51.087354,1.0
-3.272801,50,51.605017,0.0
-3.69899,50,52.12646,1.0
-3.425528,50,52.638915,0.0
-2.142968,50,53.157942,1.0
-2.767609,50,53.667527,0.0
-2.269527,50,54.19724,1.0
-2.263452,50,54.711776,1.0
-2.61046,50,55.235211,1.0
-2.123188,50,55.751397,1.0
-2.433532,50,56.278904,0.0
-2.248076,50,56.796091,1.0
