#{"t_start": 1786212641.9670227, "env_id": "FetchPush-v3"}
r,l,t,is_success
-50.0,50,5.818359,0.0
-50.0,50,5.906002,0.0
-50.0,50,5.993076,0.0
-50.0,50,6.086296,0.0
-50.0,50,6.178955,0.0
-50.0,50,6.264508,0.0
-50.0,50,6.349839,0.0
-50.0,50,6.435074,0.0
-50.0,50,6.527247,0.0
-50.0,50,6.613641,0.0
0.0,50,6.701671,1.0
-50.0,50,6.787094,0.0
-50.0,50,6.877797,0.0
-50.0,50,6.96841,0.0
-50.0,50,7.054277,0.0
-50.0,50,7.140307,0.0
-50.0,50,7.232936,0.0
-50.0,50,7.321464,0.0
-50.0,50,7.406848,0.0
-50.0,50,7.490837,0.0
-50.0,50,8.618776,0.0
-50.0,50,9.150507,0.0
-50.0,50,9.682577,0.0
-50.0,50,10.210965,0.0
-50.0,50,10.741024,0.0
-50.0,50,11.270873,0.0
-50.0,50,11.801696,0.0
-50.0,50,12.330488,0.0
-50.0,50,12.871417,0.0
-50.0,50,13.390136,0.0
-50.0,50,13.910664,0.0
-50.0,50,14.428845,0.0
-50.0,50,14.956905,0.0
-50.0,50,15.479892,0.0
-50.0,50,15.997816,0.0
-50.0,50,16.516625,0.0
-50.0,50,17.043514,0.0
-50.0,50,17.56392,0.0
-50.0,50,18.084384,0.0
-50.0,50,18.608316,0.0
-50.0,50,19.139557,0.0
-50.0,50,19.656538,0.0
-50.0,50,20.174999,0.0
-50.0,50,20.694215,0.0
-50.0,50,21.2199,0.0
-50.0,50,21.738469,0.0
-50.0,50,22.259491,0.0
-50.0,50,22.777793,0.0
-50.0,50,23.30545,0.0
-50.0,50,23.823087,0.0
-50.0,50,24.339478,0.0
-50.0,50,24.85956,0.0
-50.0,50,25.392387,0.0
-50.0,50,25.917311,0.0
-50.0,50,26.441667,0.0
0.0,50,26.96332,1.0
-50.0,50,27.496656,0.0
-50.0,50,28.015254,0.0
-50.0,50,28.541136,0.0
-50.0,50,29.078912,0.0
-50.0,50,29.616373,0.0
-50.0,50,30.146444,0.0
-50.0,50,30.670039,0.0
-50.0,50,31.191624,0.0
-50.0,50,31.727693,0.0
-50.0,50,32.259737,0.0
-50.0,50,32.779376,0.0
-50.0,50,33.302812,0.0
-50.0,50,33.837383,0.0
-50.0,50,34.353982,0.0
-50.0,50,34.882824,0.0
-50.0,50,35.428698,0.0
-50.0,50,35.983336,0.0
-50.0,50,36.529817,0.0
-50.0,50,37.066958,0.0
0.0,50,37.597121,1.0
-50.0,50,38.148763,0.0
-50.0,50,38.687628,0.0
-50.0,50,39.21143,0.0
-50.0,50,39.739984,0.0
-50.0,50,40.267532,0.0
-50.0,50,40.788072,0.0
-50.0,50,41.328789,0.0
-50.0,50,41.872231,0.0
-50.0,50,42.413621,0.0
-50.0,50,42.946136,0.0
-50.0,50,43.489676,0.0
-50.0,50,44.028673,0.0
-50.0,50,44.566199,0.0
-50.0,50,45.111095,0.0
-50.0,50,45.657094,0.0
-50.0,50,46.191052,0.0
-50.0,50,46.739932,0.0
-50.0,50,47.282809,0.0
0.0,50,47.826319,1.0
-50.0,50,48.354254,0.0
-50.0,50,48.893889,0.0
-50.0,50,49.422988,0.0
-50.0,50,49.962182,0.0
-50.0,50,50.499915,0.0
-50.0,50,51.02739,0.0
-50.0,50,51.550088,0.0
-50.0,50,52.080353,0.0
-50.0,50,52.600513,0.0
-50.0,50,53.13074,0.0
-50.0,50,53.644823,0.0
-50.0,50,54.166773,0.0
-50.0,50,54.680329,0.0
-50.0,50,55.208636,0.0
-50.0,50,55.732066,0.0
-50.0,50,56.26604,0.0
-50.0,50,56.792756,0.0
-50.0,50,57.329099,0.0
-50.0,50,57.848938,0.0
-50.0,50,58.367318,0.0
-50.0,50,58.874376,0.0
-50.0,50,59.408156,0.0
-50.0,50,59.932946,0.0
-50.0,50,60.455751,0.0
-50.0,50,60.967865,0.0
-50.0,50,61.496939,0.0
-50.0,50,62.014816,0.0
-50.0,50,62.537793,0.0
-50.0,50,63.057999,0.0
-50.0,50,63.596181,0.0
-50.0,50,64.116003,0.0
-50.0,50,64.636464,0.0
-50.0,50,65.1626,0.0
-50.0,50,65.692884,0.0
-50.0,50,66.215714,0.0
-50.0,50,66.733862,0.0
-50.0,50,67.252044,0.0
-50.0,50,67.80757,0.0
-50.0,50,68.323892,0.0
-50.0,50,68.841108,0.0
-50.0,50,69.376525,0.0
-50.0,50,69.904577,0.0
-50.0,50,70.421231,0.0
-50.0,50,70.952919,0.0
-50.0,50,71.469994,0.0
-50.0,50,72.000012,0.0
-50.0,50,72.543823,0.0
-50.0,50,73.076934,0.0
-50.0,50,73.604947,0.0
-50.0,50,74.136768,0.0
-50.0,50,74.660105,0.0
-50.0,50,75.177198,0.0
-50.0,50,75.692864,0.0
-50.0,50,76.215567,0.0
-50.0,50,76.73564,0.0
-50.0,50,77.257111,0.0
-50.0,50,77.773958,0.0
0.0,50,78.299587,1.0
-50.0,50,78.820014,0.0
0.0,50,79.343582,1.0
-50.0,50,79.85885,0.0
-50.0,50,80.385681,0.0
-50.0,50,80.904258,0.0
-50.0,50,81.42689,0.0
-50.0,50,81.942409,0.0
0.0,50,82.473608,1.0
-50.0,50,83.003142,0.0
-50.0,50,83.527035,0.0
-50.0,50,84.053731,0.0
-50.0,50,84.589968,0.0
-50.0,50,85.11675,0.0
-50.0,50,85.643962,0.0
-50.0,50,86.177059,0.0
-50.0,50,86.715901,0.0
-50.0,50,87.245919,0.0
-50.0,50,87.775226,0.0
-50.0,50,88.311765,0.0
-50.0,50,88.843702,0.0
-50.0,50,89.367918,0.0
-50.0,50,89.895,0.0
-50.0,50,90.427969,0.0
-50.0,50,90.970174,0.0
-50.0,50,91.495997,0.0
-50.0,50,92.02339,0.0
-50.0,50,92.562712,0.0
-50.0,50,93.096132,0.0
0.0,50,93.620304,1.0
-50.0,50,94.155104,0.0
-50.0,50,94.691913,0.0
-50.0,50,95.236333,0.0
-50.0,50,95.771175,0.0
-50.0,50,96.307463,0.0
-50.0,50,96.831043,0.0
-50.0,50,97.376828,0.0
-50.0,50,97.909142,0.0
-50.0,50,98.436992,0.0
-50.0,50,98.962502,0.0
-50.0,50,99.507381,0.0
-50.0,50,100.038517,0.0
-50.0,50,100.574259,0.0
-50.0,50,101.102367,0.0
-50.0,50,101.654216,0.0
-50.0,50,102.188641,0.0
-50.0,50,102.725028,0.0
