#{"t_start": 1783191657.1363692, "env_id": "FetchReachDense-v3"}
r,l,t,is_success
-24.769455,50,7.851956,0.0
-29.39181,50,7.92566,0.0
-17.801224,50,7.997898,0.0
-27.2703,50,8.069746,0.0
-40.637833,50,8.158361,0.0
-28.214311,50,8.230323,0.0
-21.521525,50,8.302694,0.0
-27.053136,50,8.374515,0.0
-33.948331,50,8.459967,0.0
-30.351713,50,8.533445,0.0
-31.762272,50,8.60576,0.0
-31.218018,50,8.67821,0.0
-27.995487,50,8.761091,0.0
-29.37146,50,8.833148,0.0
-29.621358,50,8.905513,0.0
-33.701474,50,8.97886,0.0
-17.344379,50,9.064156,0.0
-31.799251,50,9.136969,0.0
-30.794716,50,9.209321,0.0
-31.239919,50,9.282837,0.0
-19.096449,50,11.024863,0.0
-18.990043,50,11.473914,0.0
-27.698931,50,11.923172,0.0
-29.941423,50,12.374136,0.0
-28.487855,50,12.842118,0.0
-28.017464,50,13.296069,0.0
-29.179309,50,13.747904,0.0
-33.019145,50,14.199115,0.0
-26.909552,50,14.665108,0.0
-30.359755,50,15.2561,0.0
-26.254514,50,15.707018,0.0
-24.10959,50,16.158072,0.0
-17.696783,50,16.617055,0.0
-17.663371,50,17.068151,0.0
-24.248249,50,17.520072,0.0
-29.048414,50,17.971086,0.0
-28.144684,50,18.433516,0.0
-26.395317,50,18.884088,0.0
-32.21696,50,19.335099,0.0
-29.636275,50,19.788105,0.0
-19.493819,50,22.239516,0.0
-20.849202,50,22.69232,0.0
-23.529029,50,23.144284,0.0
-34.735444,50,23.597158,0.0
-19.612523,50,24.064104,0.0
-27.438197,50,24.516525,0.0
-21.960088,50,24.968318,0.0
-20.493321,50,25.420316,0.0
-12.626672,50,25.893945,0.0
-18.013862,50,26.346298,0.0
-23.905073,50,26.798092,0.0
-23.207374,50,27.251278,0.0
-20.917684,50,27.714664,0.0
-28.761051,50,28.166609,0.0
-13.427169,50,28.618981,0.0
-20.650671,50,29.07085,0.0
-18.806897,50,29.536351,0.0
-14.390249,50,29.989451,0.0
-19.965626,50,30.442414,0.0
-17.336806,50,30.894769,0.0
-20.753447,50,31.36245,0.0
-9.203113,50,31.814773,0.0
-16.201509,50,32.267046,0.0
-19.542013,50,32.719748,0.0
-19.74884,50,33.188406,0.0
-13.392395,50,33.641003,0.0
-13.992828,50,34.094405,0.0
-13.449559,50,34.546679,0.0
-10.667348,50,35.019124,0.0
-15.047418,50,35.484352,0.0
-13.828297,50,35.935977,0.0
-12.838818,50,36.390297,0.0
-19.152128,50,36.865618,0.0
-7.269429,50,37.319089,0.0
-19.648916,50,37.771103,0.0
-9.722824,50,38.223902,0.0
-7.350221,50,38.69269,0.0
-7.53063,50,39.14312,0.0
-9.556381,50,39.594321,0.0
-10.819874,50,40.046981,0.0
-15.355939,50,42.484887,0.0
-10.777898,50,42.931874,0.0
-9.459699,50,43.381951,0.0
-7.296024,50,43.832003,0.0
-13.695681,50,44.295944,0.0
-10.166368,50,44.743873,0.0
-7.811933,50,45.192669,0.0
-10.927323,50,45.64302,0.0
-6.676195,50,46.117933,0.0
-10.280351,50,46.568958,0.0
-8.892065,50,47.019275,0.0
-10.441049,50,47.469954,0.0
-8.147449,50,47.946855,1.0
-5.702106,50,48.396841,0.0
-13.693063,50,48.84689,0.0
-8.515112,50,49.296898,0.0
-9.564004,50,49.769952,0.0
-11.012853,50,50.220894,0.0
-7.84415,50,50.671927,0.0
-9.057868,50,51.121822,0.0
-8.957219,50,51.590862,0.0
-14.20204,50,52.04198,0.0
