#{"t_start": 1783258327.1008255, "env_id": "FetchReach-v3"}
r,l,t,is_success
-50.0,50,8.123169,0.0
-50.0,50,8.20174,0.0
-42.0,50,8.278405,0.0
-50.0,50,8.354909,0.0
-50.0,50,8.443308,0.0
-50.0,50,8.517361,0.0
-49.0,50,8.596565,0.0
-50.0,50,8.673417,0.0
-50.0,50,8.754407,0.0
-50.0,50,8.828908,0.0
-50.0,50,8.906607,0.0
-50.0,50,8.980829,0.0
-50.0,50,9.059726,0.0
-50.0,50,9.136039,0.0
-50.0,50,9.214134,0.0
-46.0,50,9.290595,0.0
-49.0,50,9.370996,0.0
-50.0,50,9.445929,0.0
-47.0,50,9.522024,0.0
-50.0,50,9.596807,0.0
-50.0,50,11.631676,0.0
-50.0,50,12.083635,0.0
-50.0,50,12.53365,0.0
-50.0,50,12.987001,0.0
-47.0,50,13.447076,0.0
-50.0,50,13.905788,0.0
-50.0,50,14.358825,0.0
-50.0,50,14.810574,0.0
-50.0,50,15.268766,0.0
-48.0,50,15.853666,0.0
-48.0,50,16.304787,1.0
-50.0,50,16.759779,0.0
-50.0,50,17.217566,0.0
-50.0,50,17.668632,0.0
-50.0,50,18.119086,0.0
-50.0,50,18.575638,0.0
-50.0,50,19.041752,0.0
-50.0,50,19.49297,0.0
-46.0,50,19.958844,0.0
-50.0,50,20.420716,0.0
-50.0,50,22.926763,0.0
-46.0,50,23.382276,0.0
-50.0,50,23.835089,0.0
-50.0,50,24.296353,0.0
-50.0,50,24.758056,0.0
-50.0,50,25.218112,0.0
-50.0,50,25.676327,0.0
-50.0,50,26.136721,0.0
-50.0,50,26.598297,0.0
-50.0,50,27.054268,0.0
-50.0,50,27.512605,0.0
-50.0,50,27.964669,0.0
-27.0,50,28.430465,1.0
-50.0,50,28.893754,0.0
-49.0,50,29.349867,0.0
-48.0,50,29.807915,0.0
-50.0,50,30.273772,0.0
-50.0,50,30.729876,0.0
-50.0,50,31.184327,0.0
-50.0,50,31.645357,0.0
-50.0,50,32.106478,0.0
-50.0,50,32.560261,0.0
-50.0,50,33.014338,0.0
-50.0,50,33.46884,0.0
-49.0,50,33.931066,0.0
-33.0,50,34.386529,0.0
-44.0,50,34.842651,0.0
-50.0,50,35.295852,0.0
-50.0,50,35.761397,0.0
-50.0,50,36.215594,0.0
-50.0,50,36.67325,0.0
-49.0,50,37.128441,0.0
-50.0,50,37.589853,0.0
-50.0,50,38.044697,0.0
-49.0,50,38.495913,1.0
-50.0,50,38.949867,0.0
-49.0,50,39.419921,0.0
-50.0,50,39.878769,0.0
-50.0,50,40.334866,0.0
-50.0,50,40.79082,0.0
-49.0,50,43.400991,0.0
-50.0,50,43.858079,0.0
-47.0,50,44.311944,0.0
-50.0,50,44.767223,0.0
-50.0,50,45.233209,0.0
-50.0,50,45.693837,0.0
-46.0,50,46.145213,0.0
-50.0,50,46.601915,0.0
-50.0,50,47.073398,0.0
-50.0,50,47.530137,0.0
-42.0,50,47.992733,0.0
-50.0,50,48.450817,0.0
-50.0,50,48.91607,0.0
-49.0,50,49.371204,0.0
-50.0,50,49.831136,0.0
-50.0,50,50.292855,0.0
-50.0,50,50.762308,0.0
-50.0,50,51.220182,0.0
-50.0,50,51.681013,0.0
-50.0,50,52.144217,0.0
-50.0,50,52.613795,0.0
-49.0,50,53.079415,0.0
-50.0,50,53.537486,0.0
-50.0,50,53.994744,0.0
-50.0,50,54.46412,0.0
-50.0,50,54.923586,0.0
-47.0,50,55.389302,0.0
-50.0,50,55.85387,0.0
-50.0,50,56.327862,0.0
-50.0,50,56.794039,0.0
-50.0,50,57.259196,0.0
-50.0,50,57.723654,0.0
