#{"t_start": 1786183810.3667912, "env_id": "FetchPush-v3"}
r,l,t,is_success
-50.0,50,7.83706,0.0
-50.0,50,7.926037,0.0
-50.0,50,8.013468,0.0
-50.0,50,8.101082,0.0
-50.0,50,8.209552,0.0
-50.0,50,8.292563,0.0
-50.0,50,8.37841,0.0
-50.0,50,8.467095,0.0
-50.0,50,8.567849,0.0
-50.0,50,8.653969,0.0
-50.0,50,8.743074,0.0
-50.0,50,8.828435,0.0
-50.0,50,8.929615,0.0
-50.0,50,9.016434,0.0
0.0,50,9.104728,1.0
-50.0,50,9.187999,0.0
-50.0,50,9.290963,0.0
-50.0,50,9.375342,0.0
-50.0,50,9.460996,0.0
-50.0,50,9.545551,0.0
-50.0,50,10.925284,0.0
-50.0,50,11.404764,0.0
-50.0,50,11.897122,0.0
-50.0,50,12.386242,0.0
-50.0,50,12.915303,0.0
-50.0,50,13.388313,0.0
-50.0,50,13.862239,0.0
-50.0,50,14.339211,0.0
-50.0,50,14.837398,0.0
-50.0,50,15.4424,0.0
-50.0,50,15.919172,0.0
-50.0,50,16.402206,0.0
-50.0,50,16.896373,0.0
-50.0,50,17.374477,0.0
-50.0,50,17.852054,0.0
-50.0,50,18.331988,0.0
-50.0,50,18.828325,0.0
0.0,50,19.30312,1.0
-50.0,50,19.784022,0.0
-50.0,50,20.260198,0.0
-50.0,50,20.76324,0.0
-50.0,50,21.24515,0.0
-50.0,50,21.724262,0.0
-50.0,50,22.206959,0.0
-50.0,50,22.710059,0.0
-50.0,50,23.190974,0.0
-50.0,50,23.669944,0.0
-50.0,50,24.148015,0.0
-50.0,50,24.647182,0.0
-50.0,50,25.132234,0.0
-50.0,50,25.611843,0.0
-50.0,50,26.095041,0.0
-50.0,50,26.588991,0.0
-50.0,50,27.068681,0.0
-50.0,50,27.573255,0.0
-50.0,50,28.070386,0.0
-50.0,50,28.580569,0.0
-50.0,50,29.060005,0.0
-50.0,50,29.540051,0.0
-50.0,50,30.019786,0.0
-50.0,50,30.512975,0.0
-50.0,50,30.989195,0.0
-50.0,50,31.464157,0.0
-50.0,50,31.941756,0.0
-50.0,50,32.432982,0.0
-50.0,50,32.907208,0.0
-50.0,50,33.386635,0.0
-50.0,50,33.862363,0.0
-50.0,50,34.354783,0.0
-50.0,50,34.830876,0.0
-50.0,50,35.304115,0.0
-50.0,50,35.783433,0.0
-50.0,50,36.273085,0.0
-50.0,50,36.753062,0.0
-50.0,50,37.226738,0.0
0.0,50,37.709692,1.0
-50.0,50,38.207806,0.0
-50.0,50,38.699373,0.0
-50.0,50,39.182054,0.0
-50.0,50,39.664414,0.0
-50.0,50,40.159502,0.0
-50.0,50,40.63377,0.0
-50.0,50,41.111788,0.0
-50.0,50,41.593715,0.0
-50.0,50,42.089125,0.0
-50.0,50,42.572639,0.0
-50.0,50,43.055586,0.0
-50.0,50,43.540128,0.0
0.0,50,44.034357,1.0
-50.0,50,44.518923,0.0
-50.0,50,45.003836,0.0
-50.0,50,45.487119,0.0
-50.0,50,45.983968,0.0
-50.0,50,46.46694,0.0
-50.0,50,46.947483,0.0
-50.0,50,47.428287,0.0
-50.0,50,47.921285,0.0
0.0,50,48.40621,1.0
-50.0,50,48.888981,0.0
-50.0,50,49.373313,0.0
-50.0,50,49.875078,0.0
-50.0,50,50.355919,0.0
-50.0,50,50.848426,0.0
-50.0,50,51.331547,0.0
-50.0,50,51.827303,0.0
-50.0,50,52.307121,0.0
-50.0,50,52.788373,0.0
-50.0,50,53.271482,0.0
-50.0,50,53.768398,0.0
-50.0,50,54.248847,0.0
-50.0,50,54.728989,0.0
-50.0,50,55.209537,0.0
-50.0,50,55.702579,0.0
-50.0,50,56.18523,0.0
0.0,50,56.664708,1.0
-50.0,50,57.148015,0.0
-50.0,50,57.644038,0.0
-50.0,50,58.125919,0.0
-50.0,50,58.610318,0.0
-50.0,50,59.096387,0.0
-50.0,50,59.591888,0.0
-50.0,50,60.066187,0.0
-50.0,50,60.537455,0.0
-50.0,50,61.017019,0.0
-50.0,50,61.508118,0.0
-50.0,50,61.9865,0.0
-50.0,50,62.465827,0.0
-50.0,50,62.949638,0.0
-50.0,50,63.443382,0.0
-50.0,50,63.928115,0.0
-50.0,50,64.415871,0.0
-50.0,50,64.900548,0.0
-50.0,50,65.398113,0.0
-50.0,50,65.878445,0.0
-50.0,50,66.360044,0.0
-46.0,50,66.84297,0.0
-50.0,50,67.338668,0.0
-50.0,50,67.823041,0.0
-50.0,50,68.304358,0.0
-50.0,50,68.781425,0.0
-50.0,50,69.269386,0.0
-50.0,50,69.745463,0.0
0.0,50,70.218509,1.0
-50.0,50,70.694092,0.0
-50.0,50,71.183975,0.0
-50.0,50,71.655478,0.0
-50.0,50,72.130487,0.0
-50.0,50,72.60831,0.0
-50.0,50,73.102786,0.0
-50.0,50,73.581546,0.0
-50.0,50,74.061962,0.0
-50.0,50,74.534421,0.0
-50.0,50,75.027868,0.0
-50.0,50,75.515818,0.0
0.0,50,75.999168,1.0
-50.0,50,76.482417,0.0
-50.0,50,76.975371,0.0
-50.0,50,77.458026,0.0
-50.0,50,77.932066,0.0
-50.0,50,78.409222,0.0
-50.0,50,78.934271,0.0
-50.0,50,79.415164,0.0
-50.0,50,79.889736,0.0
-50.0,50,80.36494,0.0
-50.0,50,80.865219,0.0
-50.0,50,81.3562,0.0
-50.0,50,81.827887,0.0
-50.0,50,82.29982,0.0
-50.0,50,82.806042,0.0
-50.0,50,83.297741,0.0
-50.0,50,83.78953,0.0
0.0,50,84.271797,1.0
-50.0,50,84.75194,0.0
-50.0,50,85.236166,0.0
-50.0,50,85.722345,0.0
-50.0,50,86.200376,0.0
-50.0,50,86.707319,0.0
-50.0,50,87.20082,0.0
-50.0,50,87.690011,0.0
-50.0,50,88.160976,0.0
-50.0,50,88.682854,0.0
-50.0,50,89.155159,0.0
-50.0,50,89.637851,0.0
-50.0,50,90.118567,0.0
0.0,50,90.636297,1.0
-50.0,50,91.130725,0.0
-50.0,50,91.62438,0.0
-50.0,50,92.105359,0.0
-50.0,50,92.595701,0.0
-50.0,50,93.082275,0.0
-50.0,50,93.567971,0.0
-50.0,50,94.050428,0.0
-50.0,50,94.540825,0.0
-50.0,50,95.013856,0.0
-50.0,50,95.501254,0.0
-50.0,50,95.98326,0.0
-50.0,50,96.479077,0.0
-50.0,50,96.960307,0.0
-50.0,50,97.44123,0.0
-50.0,50,97.91911,0.0
-50.0,50,100.810824,0.0
-50.0,50,101.302941,0.0
-50.0,50,101.793426,0.0
-50.0,50,102.28029,0.0
-50.0,50,102.76891,0.0
-50.0,50,103.261271,0.0
-50.0,50,103.737373,0.0
-50.0,50,104.222928,0.0
-50.0,50,104.731052,0.0
0.0,50,105.221313,1.0
-50.0,50,105.71278,0.0
-50.0,50,106.193311,0.0
-50.0,50,106.688364,0.0
-50.0,50,107.180343,0.0
-50.0,50,107.664185,0.0
-50.0,50,108.150058,0.0
-50.0,50,108.643235,0.0
0.0,50,109.13716,1.0
-50.0,50,109.615803,0.0
-50.0,50,110.066858,0.0
-50.0,50,110.528734,0.0
-50.0,50,110.988735,0.0
-50.0,50,111.449901,0.0
-50.0,50,112.521015,0.0
-50.0,50,113.691222,0.0
-50.0,50,114.791001,0.0
-50.0,50,115.908838,0.0
-50.0,50,117.033299,0.0
-50.0,50,118.199829,0.0
-50.0,50,119.326235,0.0
-50.0,50,120.509208,0.0
-50.0,50,121.670413,0.0
-50.0,50,122.808977,0.0
-50.0,50,123.918593,0.0
-50.0,50,125.038254,0.0
-50.0,50,126.137719,0.0
-50.0,50,127.25024,0.0
-50.0,50,128.379191,0.0
-50.0,50,129.474693,0.0
-50.0,50,130.565315,0.0
-50.0,50,131.396468,0.0
-50.0,50,131.87949,0.0
-50.0,50,132.367079,0.0
-50.0,50,132.852276,0.0
-50.0,50,133.354655,0.0
-50.0,50,133.837151,0.0
-50.0,50,134.318357,0.0
-50.0,50,134.80776,0.0
-50.0,50,135.30695,0.0
