#{"t_start": 1786140003.3240786, "env_id": "FetchReachDense-v3"}
r,l,t,is_success
-8.252646,50,5.832772,0.0
-8.130119,50,5.911168,0.0
-6.820363,50,5.991403,0.0
-3.814936,50,6.072947,0.0
-9.273428,50,6.159483,0.0
-7.889277,50,6.237261,0.0
-10.456805,50,6.314505,0.0
-11.2302,50,6.395124,0.0
-13.208475,50,6.480669,0.0
-15.294767,50,6.558426,0.0
-11.817807,50,6.635976,0.0
-10.138769,50,6.714547,0.0
-5.836317,50,6.799514,0.0
-9.275997,50,6.880847,0.0
-7.992389,50,6.958275,0.0
-8.24039,50,7.034687,0.0
-10.927664,50,7.121176,0.0
-13.810197,50,7.199332,0.0
-7.422564,50,7.276741,0.0
-9.662358,50,7.353305,0.0
-12.272986,50,8.09774,0.0
-8.127395,50,8.616004,0.0
-13.662252,50,9.138646,0.0
-12.173975,50,9.661552,0.0
-12.865183,50,10.196745,0.0
-17.122356,50,10.729624,0.0
-14.298516,50,11.254577,0.0
-9.233416,50,11.776809,0.0
-8.556112,50,12.315042,0.0
-8.557172,50,12.837899,0.0
-4.625132,50,13.359807,0.0
-6.618388,50,13.883031,0.0
-7.466475,50,14.422157,0.0
-7.088987,50,14.947699,0.0
-15.218208,50,15.468061,0.0
-6.742605,50,15.992304,0.0
-8.150559,50,16.526443,0.0
-5.770435,50,17.049945,0.0
-4.038605,50,17.572777,0.0
-8.340199,50,18.096614,0.0
-12.462493,50,20.703785,0.0
-9.574758,50,21.221538,0.0
-6.491448,50,21.747964,0.0
-5.524226,50,22.274267,0.0
-11.581318,50,22.819335,0.0
-19.362558,50,23.346548,0.0
-13.809564,50,23.874983,0.0
-6.407447,50,24.407215,0.0
-11.783907,50,24.946154,0.0
-12.598451,50,25.47632,0.0
-15.033657,50,26.004668,0.0
-7.380762,50,26.530884,0.0
-16.090164,50,27.073755,0.0
-10.761734,50,27.603088,0.0
-11.661708,50,28.13009,0.0
-6.307679,50,28.658751,0.0
-6.008362,50,29.211311,0.0
-10.175075,50,29.739331,0.0
-6.637681,50,30.267311,0.0
-6.136385,50,30.792676,0.0
-11.035495,50,31.330778,0.0
-7.977679,50,31.85672,0.0
-15.078677,50,32.383156,0.0
-6.531156,50,32.910737,0.0
-7.014349,50,33.451276,0.0
-15.029709,50,33.983895,0.0
-7.09762,50,34.510691,0.0
-13.536735,50,35.036039,0.0
-11.174022,50,35.581242,0.0
-8.325379,50,36.109579,0.0
-18.15345,50,36.635879,0.0
-11.622397,50,37.161551,0.0
-6.64805,50,37.702158,0.0
-8.656667,50,38.228806,0.0
-5.311132,50,38.755143,0.0
-12.833713,50,39.281556,0.0
-5.998922,50,39.819037,0.0
-6.074105,50,40.346767,0.0
-10.480077,50,40.872025,0.0
-7.502367,50,41.398253,0.0
-7.772936,50,43.96132,0.0
-5.655361,50,44.486675,0.0
-6.807908,50,45.013542,0.0
-5.336926,50,45.537189,0.0
-10.873522,50,46.077559,0.0
-5.381048,50,46.610521,0.0
-6.064111,50,47.141498,0.0
-5.964891,50,47.672235,0.0
-6.411683,50,48.211442,0.0
-5.880166,50,48.737575,0.0
-3.283663,50,49.263649,0.0
-3.952177,50,49.790764,0.0
-4.154464,50,50.342061,0.0
-2.626007,50,50.869707,0.0
-3.0292,50,51.402227,1.0
-2.189991,50,51.929671,0.0
-3.514778,50,52.470261,0.0
-3.31126,50,53.000125,1.0
-2.222872,50,53.526196,1.0
-2.234156,50,54.052049,1.0
-2.015729,50,54.59658,1.0
-2.436639,50,55.123546,1.0
-2.29266,50,55.658801,1.0
-1.625752,50,56.187276,1.0
-2.004233,50,56.730882,1.0
-2.508165,50,57.258597,1.0
-2.368232,50,57.796229,1.0
-1.519072,50,58.322475,1.0
-1.80226,50,58.870039,0.0
-2.462948,50,59.412298,1.0
-2.125642,50,59.94254,0.0
-2.199451,50,60.473468,1.0
-1.809973,50,61.017634,1.0
-2.031236,50,61.543442,1.0
-1.528295,50,62.077104,1.0
-1.570806,50,62.606756,1.0
-1.61487,50,63.150123,1.0
-2.205264,50,63.684635,1.0
-1.47432,50,64.21225,1.0
-1.641108,50,64.746483,1.0
-2.003041,50,67.363078,0.0
-1.300508,50,67.886934,1.0
-1.616344,50,68.417229,1.0
-1.372711,50,68.940754,1.0
-1.694153,50,69.479637,1.0
-1.560124,50,70.010647,1.0
-2.207924,50,70.544815,1.0
-2.019644,50,71.079551,1.0
-1.531375,50,71.618592,1.0
-1.480083,50,72.140942,1.0
-1.394833,50,72.66244,1.0
-1.463982,50,73.193712,1.0
-1.550915,50,73.731544,0.0
-1.405303,50,74.257552,1.0
-1.604507,50,74.785477,1.0
-1.511449,50,75.316093,1.0
-1.448816,50,75.861016,1.0
-1.337279,50,76.388909,1.0
-1.46602,50,76.911535,1.0
-1.540724,50,77.433871,0.0
-1.539206,50,77.976773,1.0
-1.715534,50,78.506566,1.0
-1.452755,50,79.029383,1.0
-1.725595,50,79.562261,1.0
-1.449111,50,80.099379,1.0
-1.040832,50,80.623706,1.0
-1.095924,50,81.146978,1.0
-1.097139,50,81.671815,1.0
-1.350847,50,82.205451,1.0
-1.634015,50,82.736823,1.0
-1.395587,50,83.257362,1.0
-1.784156,50,83.780164,1.0
-1.524434,50,84.315877,1.0
-1.647152,50,84.845298,1.0
-1.559712,50,85.373259,1.0
-1.547891,50,85.902282,1.0
-1.347148,50,86.435136,1.0
-1.543165,50,86.961849,1.0
-1.783582,50,87.486943,1.0
-2.035722,50,88.012517,0.0
-1.770786,50,90.680619,1.0
-1.652475,50,91.20947,1.0
-1.770013,50,91.73583,1.0
-1.819511,50,92.260377,1.0
-1.372028,50,92.808774,1.0
-1.272643,50,93.343873,1.0
-1.736435,50,93.870685,1.0
-1.671996,50,94.394505,1.0
-1.521939,50,94.940653,1.0
-1.988402,50,95.469255,1.0
-1.744133,50,95.995906,1.0
-1.489947,50,96.52432,1.0
-1.622858,50,97.059701,1.0
-1.827546,50,97.582663,1.0
-1.433211,50,98.108091,1.0
-1.646453,50,98.630361,1.0
-1.610093,50,99.169114,1.0
-1.352007,50,99.69462,1.0
-2.09855,50,100.22664,1.0
-1.639974,50,100.759212,1.0
-2.138562,50,101.292402,1.0
-1.761021,50,101.82402,1.0
-1.805697,50,102.357217,1.0
-1.674278,50,102.879898,1.0
-1.492577,50,103.414509,1.0
-1.89243,50,103.935827,1.0
-1.652987,50,104.457433,1.0
-1.165785,50,104.980881,1.0
-1.05362,50,105.523275,1.0
-1.555211,50,106.053838,1.0
-1.741161,50,106.575934,1.0
-1.376684,50,107.101139,1.0
-0.928677,50,107.643886,1.0
-1.029736,50,108.167587,1.0
-2.109172,50,108.689028,1.0
-1.163061,50,109.220021,1.0
-1.429917,50,109.760275,1.0
-1.658234,50,110.296158,1.0
-1.267083,50,110.820328,1.0
-1.210772,50,111.351966,1.0
-1.129873,50,113.995973,1.0
-1.285666,50,114.519008,1.0
-1.522963,50,115.042643,1.0
-1.298794,50,115.577011,1.0
-1.031376,50,116.112721,1.0
-1.067691,50,116.635055,1.0
-1.168555,50,117.157747,1.0
-1.026582,50,117.691179,1.0
-1.152482,50,118.227735,1.0
-1.781168,50,118.761067,1.0
-0.961173,50,119.29812,1.0
-1.094401,50,119.83069,1.0
-1.303913,50,120.372816,0.0
-1.893462,50,120.899643,1.0
-1.293462,50,121.426691,1.0
-1.258232,50,121.950787,1.0
-1.666958,50,122.499798,1.0
-1.044033,50,123.031477,1.0
-1.446168,50,123.5618,1.0
-1.838176,50,124.094612,1.0
-1.233225,50,124.639993,1.0
-1.144992,50,125.170376,1.0
-1.617855,50,125.708893,1.0
-1.368101,50,126.236339,1.0
-1.171582,50,126.777896,1.0
-1.274926,50,127.306264,1.0
-1.028971,50,127.848295,1.0
-1.367528,50,128.376356,1.0
-1.64742,50,128.920684,1.0
-1.172001,50,129.454357,1.0
-1.428042,50,129.981014,1.0
-1.199236,50,130.518003,1.0
-0.726567,50,131.072366,1.0
-0.989841,50,131.604382,1.0
-1.278687,50,132.131949,1.0
-1.388393,50,132.657884,1.0
-0.999199,50,133.208385,1.0
-0.894036,50,133.735869,1.0
-0.766337,50,134.259764,1.0
-1.006953,50,134.787716,1.0
-1.188326,50,137.396491,1.0
-0.956058,50,137.920558,1.0
-1.072607,50,138.446122,1.0
-0.958842,50,138.968731,1.0
-1.863988,50,139.511467,1.0
-0.855347,50,140.032084,1.0
-1.02336,50,140.557815,1.0
-0.973934,50,141.091416,1.0
-0.887653,50,141.628098,1.0
-1.099401,50,142.159873,1.0
-1.594129,50,142.683791,1.0
-1.313379,50,143.206535,1.0
-0.897877,50,143.747143,1.0
-1.615027,50,144.269243,1.0
-1.525717,50,144.799248,1.0
-1.376127,50,145.321769,1.0
-1.478136,50,145.862548,1.0
-1.119318,50,146.383798,1.0
-1.548466,50,146.914371,1.0
-1.133265,50,147.439051,1.0
-1.037384,50,147.974983,1.0
-1.285916,50,148.495175,1.0
-0.774052,50,149.030011,1.0
-1.192359,50,149.554267,1.0
-0.693783,50,150.090764,1.0
-0.795779,50,150.617362,1.0
-0.717495,50,151.140099,1.0
-0.864159,50,151.663095,1.0
-1.186132,50,152.208415,1.0
-0.873795,50,152.731591,1.0
-1.209705,50,153.252505,1.0
-1.18537,50,153.774506,1.0
-1.387364,50,154.313047,1.0
-1.106577,50,154.847073,1.0
-1.014181,50,155.373824,1.0
-0.739209,50,155.899246,1.0
-1.183946,50,156.441123,1.0
-1.663183,50,156.968755,1.0
-1.285405,50,157.49674,1.0
-1.202175,50,158.036565,1.0
-1.755951,50,160.676748,1.0
-1.458593,50,161.208404,1.0
-1.114028,50,161.737108,1.0
-1.092746,50,162.268859,1.0
-1.137771,50,162.819247,1.0
-1.176519,50,163.345639,1.0
-0.916345,50,163.877481,1.0
-1.698745,50,164.409043,1.0
-2.079061,50,164.947366,1.0
-1.274352,50,165.47807,1.0
-1.447598,50,166.008461,1.0
-1.245192,50,166.538625,1.0
-0.995568,50,167.083114,1.0
-0.859337,50,167.608134,1.0
-1.160047,50,168.134321,1.0
-0.625659,50,168.668914,1.0
-1.107721,50,169.219115,1.0
-0.861276,50,169.748044,1.0
-1.217926,50,170.275331,1.0
-1.429432,50,170.80201,1.0
-1.375595,50,171.353199,1.0
-1.35258,50,171.887017,1.0
-1.300642,50,172.420445,1.0
-2.266056,50,172.953681,0.0
-1.041688,50,173.500452,1.0
-1.173938,50,174.040953,1.0
-1.091586,50,174.574227,1.0
-1.138106,50,175.116623,1.0
-1.275309,50,175.664093,1.0
-1.181595,50,176.195942,1.0
-1.242357,50,176.731855,1.0
-1.821784,50,177.261714,1.0
-1.076833,50,177.814095,1.0
-1.519717,50,178.355439,1.0
-0.869595,50,178.88875,1.0
-1.280093,50,179.444916,1.0
-0.984785,50,180.014678,1.0
-1.125265,50,180.547179,1.0
-1.094795,50,181.080054,1.0
-0.856943,50,181.612456,1.0
-1.455724,50,184.285918,1.0
-1.266945,50,184.819854,1.0
-1.329816,50,185.354852,1.0
-0.84784,50,185.889715,1.0
-0.891527,50,186.435153,1.0
-1.329742,50,186.96455,1.0
-1.434771,50,187.507831,1.0
-1.80468,50,188.048713,1.0
-1.476002,50,188.592833,1.0
-1.619773,50,189.131083,1.0
-1.054848,50,189.665711,1.0
-1.312404,50,190.205304,1.0
-0.905885,50,190.753248,1.0
-1.415414,50,191.28314,1.0
-1.607287,50,191.806013,1.0
-1.094453,50,192.331143,1.0
-1.246222,50,192.867713,1.0
-1.367573,50,193.392946,1.0
-1.656051,50,193.928584,1.0
-0.854928,50,194.459091,1.0
-1.03149,50,194.995105,1.0
-1.107689,50,195.520888,1.0
-1.180608,50,196.045176,1.0
-1.103806,50,196.570971,1.0
-1.406006,50,197.108952,1.0
-1.806728,50,197.636024,1.0
-1.827627,50,198.168527,1.0
-1.432128,50,198.710377,1.0
-1.770746,50,199.261398,1.0
-1.201077,50,199.794055,1.0
-0.894195,50,200.318416,1.0
-1.118832,50,200.846088,1.0
-1.513884,50,201.385834,1.0
-1.334968,50,201.925405,1.0
-1.016158,50,202.454336,1.0
-1.481629,50,202.981317,1.0
-1.118192,50,203.520193,1.0
-1.798341,50,204.053584,1.0
-1.649955,50,204.578165,1.0
-1.302497,50,205.104969,1.0
-1.235859,50,207.734021,1.0
-1.226421,50,208.260295,1.0
-1.449293,50,208.785413,1.0
-1.312731,50,209.326899,1.0
-1.275022,50,209.864148,1.0
-1.216457,50,210.39634,1.0
-1.333301,50,210.923523,1.0
-1.661684,50,211.449287,1.0
-1.287779,50,211.992055,1.0
-1.310938,50,212.517207,1.0
-0.875377,50,213.043,1.0
-1.159369,50,213.574531,1.0
-1.40516,50,214.111504,1.0
-1.139186,50,214.636285,1.0
-1.955708,50,215.163163,1.0
-1.229086,50,215.699097,1.0
-0.862978,50,216.243145,1.0
-0.931055,50,216.778218,1.0
-1.197208,50,217.305477,1.0
-1.42428,50,217.833393,1.0
-2.09463,50,218.372821,0.0
-1.436521,50,218.908278,1.0
-1.222423,50,219.438567,1.0
-1.636612,50,219.969466,1.0
-1.044072,50,220.51231,1.0
-1.400441,50,221.042606,1.0
-1.253831,50,221.572438,1.0
-1.047003,50,222.101205,1.0
-1.115406,50,222.64691,1.0
