#{"t_start": 1786212772.4264584, "env_id": "FetchPush-v3"}
r,l,t,is_success
-50.0,50,5.17116,0.0
-50.0,50,5.259652,0.0
-50.0,50,5.349778,0.0
-50.0,50,5.440131,0.0
-50.0,50,5.537304,0.0
-50.0,50,5.627157,0.0
-50.0,50,5.718523,0.0
-50.0,50,5.805876,0.0
-50.0,50,5.899415,0.0
-50.0,50,5.993129,0.0
-50.0,50,6.086019,0.0
-50.0,50,6.175513,0.0
-50.0,50,6.268966,0.0
-50.0,50,6.359072,0.0
-50.0,50,6.448055,0.0
-50.0,50,6.537273,0.0
-50.0,50,6.631331,0.0
-50.0,50,6.720498,0.0
-50.0,50,6.81389,0.0
0.0,50,6.89961,1.0
0.0,50,7.656482,1.0
-50.0,50,8.201246,0.0
-50.0,50,8.748464,0.0
-50.0,50,9.296947,0.0
-50.0,50,9.855431,0.0
-50.0,50,10.401373,0.0
-50.0,50,10.948669,0.0
-50.0,50,11.503454,0.0
-50.0,50,12.061989,0.0
-50.0,50,12.613428,0.0
-50.0,50,13.163756,0.0
-50.0,50,13.71374,0.0
-50.0,50,14.277051,0.0
-50.0,50,14.825796,0.0
-50.0,50,15.373729,0.0
-50.0,50,15.922083,0.0
-50.0,50,16.47734,0.0
-50.0,50,17.029397,0.0
-50.0,50,17.577873,0.0
-50.0,50,18.124317,0.0
-50.0,50,18.679106,0.0
-31.0,50,19.231508,0.0
-50.0,50,19.78317,0.0
-50.0,50,20.329456,0.0
-50.0,50,20.88482,0.0
-50.0,50,21.43289,0.0
-50.0,50,21.981271,0.0
-50.0,50,22.533365,0.0
-50.0,50,23.092632,0.0
-50.0,50,23.645035,0.0
-50.0,50,24.193799,0.0
-50.0,50,24.741623,0.0
-50.0,50,25.301599,0.0
-50.0,50,25.852825,0.0
-50.0,50,26.405806,0.0
-50.0,50,26.952849,0.0
-50.0,50,27.509849,0.0
-50.0,50,28.058638,0.0
-50.0,50,28.603411,0.0
-50.0,50,29.154644,0.0
-50.0,50,29.707872,0.0
-50.0,50,30.243478,0.0
-50.0,50,30.781213,0.0
-50.0,50,31.324152,0.0
-50.0,50,31.874534,0.0
-50.0,50,32.419295,0.0
-50.0,50,32.961973,0.0
-50.0,50,33.500905,0.0
-50.0,50,34.052721,0.0
0.0,50,34.598154,1.0
0.0,50,35.158295,1.0
-50.0,50,35.707009,0.0
-50.0,50,36.259958,0.0
-50.0,50,36.825705,0.0
0.0,50,37.384634,1.0
0.0,50,37.940087,1.0
-50.0,50,38.501998,0.0
-50.0,50,39.043942,0.0
-50.0,50,39.585885,0.0
-50.0,50,40.139883,0.0
-50.0,50,40.703445,0.0
-50.0,50,41.252325,0.0
-50.0,50,41.80985,0.0
-50.0,50,42.350044,0.0
-50.0,50,42.902662,0.0
-50.0,50,43.460475,0.0
-50.0,50,44.009151,0.0
-50.0,50,44.561206,0.0
-50.0,50,45.122872,0.0
-50.0,50,45.665949,0.0
-50.0,50,46.216847,0.0
-50.0,50,46.769337,0.0
-50.0,50,47.329424,0.0
-50.0,50,47.880179,0.0
-50.0,50,48.429757,0.0
-50.0,50,48.987025,0.0
-50.0,50,49.540306,0.0
-50.0,50,50.083209,0.0
-50.0,50,50.625572,0.0
-50.0,50,51.166704,0.0
0.0,50,51.733654,1.0
-50.0,50,52.277481,0.0
-50.0,50,52.823983,0.0
-50.0,50,53.364637,0.0
-50.0,50,53.923348,0.0
-50.0,50,54.465963,0.0
-50.0,50,55.012733,0.0
-50.0,50,55.553048,0.0
-50.0,50,56.102963,0.0
-50.0,50,56.651939,0.0
-50.0,50,57.203089,0.0
-50.0,50,57.745861,0.0
-50.0,50,58.299036,0.0
0.0,50,58.847871,1.0
-50.0,50,59.393834,0.0
-50.0,50,59.945366,0.0
-50.0,50,60.504001,0.0
-50.0,50,61.054967,0.0
-50.0,50,61.609094,0.0
-50.0,50,62.160443,0.0
0.0,50,62.720188,1.0
-50.0,50,63.271109,0.0
-50.0,50,63.825107,0.0
-50.0,50,64.381667,0.0
0.0,50,64.952563,1.0
-50.0,50,65.509745,0.0
-50.0,50,66.063006,0.0
-50.0,50,66.616991,0.0
-50.0,50,67.181803,0.0
-50.0,50,67.738185,0.0
-50.0,50,68.298176,0.0
-50.0,50,68.855457,0.0
-50.0,50,69.415158,0.0
-50.0,50,69.961426,0.0
-50.0,50,70.511247,0.0
-50.0,50,71.065059,0.0
-50.0,50,71.635765,0.0
-50.0,50,72.18679,0.0
-50.0,50,72.740406,0.0
0.0,50,73.294454,1.0
-50.0,50,73.86505,0.0
