#{"t_start": 1786206340.4060795, "env_id": "FetchPush-v3"}
r,l,t,is_success
-50.0,50,5.827469,0.0
-50.0,50,5.913407,0.0
-50.0,50,5.996071,0.0
-50.0,50,6.082989,0.0
-50.0,50,6.176844,0.0
-50.0,50,6.260316,0.0
-50.0,50,6.345258,0.0
-50.0,50,6.429994,0.0
-50.0,50,6.517818,0.0
-50.0,50,6.609087,0.0
-50.0,50,6.694121,0.0
-50.0,50,6.782122,0.0
-50.0,50,6.870229,0.0
-50.0,50,6.954469,0.0
-50.0,50,7.040598,0.0
-50.0,50,7.13081,0.0
-50.0,50,7.222423,0.0
-50.0,50,7.309519,0.0
-50.0,50,7.393443,0.0
-50.0,50,7.476891,0.0
-50.0,50,9.052686,0.0
-50.0,50,9.564581,0.0
-50.0,50,10.066661,0.0
-50.0,50,10.583017,0.0
-50.0,50,11.111819,0.0
-50.0,50,11.628431,0.0
0.0,50,12.142153,1.0
-50.0,50,12.650691,0.0
-50.0,50,13.179749,0.0
-50.0,50,13.696556,0.0
-50.0,50,14.209791,0.0
0.0,50,14.72558,1.0
-50.0,50,15.27291,0.0
-50.0,50,15.785228,0.0
-50.0,50,16.299806,0.0
-50.0,50,16.807654,0.0
-50.0,50,17.324647,0.0
-50.0,50,17.832775,0.0
-50.0,50,18.337598,0.0
-50.0,50,18.852879,0.0
0.0,50,19.377571,1.0
-50.0,50,19.89583,0.0
-50.0,50,20.415514,0.0
-50.0,50,20.933939,0.0
-50.0,50,21.454703,0.0
-50.0,50,21.958577,0.0
-50.0,50,22.462609,0.0
-50.0,50,22.963535,0.0
-50.0,50,23.477719,0.0
-50.0,50,23.990096,0.0
0.0,50,24.495829,1.0
-50.0,50,24.998518,0.0
-50.0,50,25.510649,0.0
0.0,50,26.013314,1.0
-50.0,50,26.516527,0.0
-50.0,50,27.018606,0.0
-50.0,50,27.531525,0.0
-50.0,50,28.032851,0.0
-50.0,50,28.533465,0.0
-50.0,50,29.03735,0.0
-50.0,50,29.548482,0.0
-50.0,50,30.049472,0.0
-50.0,50,30.551598,0.0
-50.0,50,31.054863,0.0
-50.0,50,31.571565,0.0
-50.0,50,32.07255,0.0
-50.0,50,32.575641,0.0
-50.0,50,33.081035,0.0
-50.0,50,33.594113,0.0
-50.0,50,34.097643,0.0
-50.0,50,34.607887,0.0
-50.0,50,35.120771,0.0
-50.0,50,35.635841,0.0
0.0,50,36.141033,1.0
-50.0,50,36.654455,0.0
-50.0,50,37.168617,0.0
-50.0,50,37.69207,0.0
-50.0,50,38.20389,0.0
-50.0,50,38.716813,0.0
-50.0,50,39.22996,0.0
-50.0,50,39.746219,0.0
-50.0,50,40.247736,0.0
-50.0,50,40.749878,0.0
-50.0,50,41.252902,0.0
-50.0,50,41.781513,0.0
-50.0,50,42.29387,0.0
-50.0,50,42.806768,0.0
-50.0,50,43.318818,0.0
-50.0,50,43.832809,0.0
-50.0,50,44.335734,0.0
-50.0,50,44.8367,0.0
-50.0,50,45.347844,0.0
-50.0,50,45.896021,0.0
-50.0,50,46.425615,0.0
-50.0,50,46.951633,0.0
-50.0,50,47.477998,0.0
-50.0,50,48.01378,0.0
0.0,50,48.542477,1.0
-50.0,50,49.068995,0.0
-50.0,50,49.594017,0.0
-50.0,50,50.127825,0.0
-50.0,50,50.653691,0.0
-50.0,50,51.180522,0.0
-50.0,50,51.70594,0.0
-50.0,50,52.24374,0.0
0.0,50,52.766993,1.0
0.0,50,53.294619,1.0
-50.0,50,53.83005,0.0
-50.0,50,54.36694,0.0
-50.0,50,54.893969,0.0
-50.0,50,55.418989,0.0
-50.0,50,55.946753,0.0
-50.0,50,56.482671,0.0
-50.0,50,57.009287,0.0
-50.0,50,57.535714,0.0
-50.0,50,58.066211,0.0
-50.0,50,58.605218,0.0
-50.0,50,59.133837,0.0
-50.0,50,59.66483,0.0
-50.0,50,60.19059,0.0
-50.0,50,60.731074,0.0
-50.0,50,61.257208,0.0
-50.0,50,61.783027,0.0
-50.0,50,62.307612,0.0
-50.0,50,62.849691,0.0
-50.0,50,63.378569,0.0
-50.0,50,63.904059,0.0
