#{"t_start": 1786138772.75705, "env_id": "FetchReach-v3"}
r,l,t,is_success
-50.0,50,6.285787,0.0
-50.0,50,6.36153,0.0
-50.0,50,6.442287,0.0
-50.0,50,6.520426,0.0
-50.0,50,6.617848,0.0
-50.0,50,6.697225,0.0
-48.0,50,6.774072,0.0
-50.0,50,6.851951,0.0
-50.0,50,6.941406,0.0
-47.0,50,7.01719,0.0
-50.0,50,7.097872,0.0
-50.0,50,7.176508,0.0
-50.0,50,7.263898,0.0
-50.0,50,7.341386,0.0
-50.0,50,7.421798,0.0
-48.0,50,7.497905,0.0
-49.0,50,7.586478,0.0
-50.0,50,7.664875,0.0
-50.0,50,7.741298,0.0
-34.0,50,7.818334,0.0
-50.0,50,9.257882,0.0
-50.0,50,9.733247,0.0
-49.0,50,10.217131,0.0
-50.0,50,10.700266,0.0
-50.0,50,11.209759,0.0
-50.0,50,11.698299,0.0
-50.0,50,12.179614,0.0
-41.0,50,12.660497,1.0
-47.0,50,13.162781,0.0
-50.0,50,13.780086,0.0
-50.0,50,14.261786,0.0
-50.0,50,14.752273,0.0
-43.0,50,15.257462,0.0
-50.0,50,15.742307,0.0
-50.0,50,16.225024,0.0
-50.0,50,16.717295,0.0
-50.0,50,17.217583,0.0
-50.0,50,17.701145,0.0
-50.0,50,18.189615,0.0
-50.0,50,18.675678,0.0
-42.0,50,21.226292,1.0
-50.0,50,21.70748,0.0
-50.0,50,22.185507,0.0
-50.0,50,22.665753,0.0
-50.0,50,23.16938,0.0
-50.0,50,23.653694,0.0
-47.0,50,24.127743,1.0
-39.0,50,24.601335,0.0
-50.0,50,25.096285,0.0
-50.0,50,25.575537,0.0
-50.0,50,26.054655,0.0
-50.0,50,26.52997,0.0
-50.0,50,27.021595,0.0
-50.0,50,27.496815,0.0
-49.0,50,27.967373,0.0
-50.0,50,28.442802,0.0
-50.0,50,28.939594,0.0
-50.0,50,29.411579,0.0
-50.0,50,29.881933,0.0
-50.0,50,30.355968,0.0
-50.0,50,30.844962,0.0
-50.0,50,31.319943,0.0
-50.0,50,31.799001,0.0
-50.0,50,32.274953,0.0
-50.0,50,32.784752,0.0
-50.0,50,33.261326,0.0
-50.0,50,33.738571,0.0
-50.0,50,34.21771,0.0
-50.0,50,34.715262,0.0
-50.0,50,35.192765,0.0
-47.0,50,35.672023,0.0
-50.0,50,36.151904,0.0
-49.0,50,36.655485,0.0
-42.0,50,37.133655,0.0
-50.0,50,37.619055,0.0
-50.0,50,38.10232,0.0
-50.0,50,38.605098,0.0
-50.0,50,39.081828,0.0
-50.0,50,39.558424,0.0
-50.0,50,40.038644,0.0
-50.0,50,42.725955,0.0
-50.0,50,43.206611,0.0
-50.0,50,43.684496,0.0
-50.0,50,44.165141,0.0
-50.0,50,44.660892,0.0
-50.0,50,45.135064,0.0
-50.0,50,45.616287,0.0
-50.0,50,46.109226,0.0
-50.0,50,46.618344,0.0
-47.0,50,47.110134,0.0
-50.0,50,47.600215,0.0
-50.0,50,48.087648,0.0
-50.0,50,48.59388,0.0
-50.0,50,49.081793,0.0
-50.0,50,49.572132,0.0
-50.0,50,50.063066,0.0
-50.0,50,50.580248,0.0
-47.0,50,51.068185,0.0
-50.0,50,51.560101,0.0
-50.0,50,52.051172,0.0
-50.0,50,52.568593,0.0
-50.0,50,53.056728,0.0
-48.0,50,53.553495,0.0
-45.0,50,54.049419,0.0
-50.0,50,54.559959,0.0
-50.0,50,55.045862,0.0
-47.0,50,55.534035,0.0
-50.0,50,56.030307,0.0
-50.0,50,56.54725,0.0
-50.0,50,57.03508,0.0
-50.0,50,57.531286,0.0
-50.0,50,58.028489,0.0
-50.0,50,58.550663,0.0
-50.0,50,59.043191,0.0
-50.0,50,59.534188,0.0
-50.0,50,60.023462,0.0
-50.0,50,60.533142,0.0
-50.0,50,61.017132,0.0
-50.0,50,61.515392,0.0
-50.0,50,62.008309,0.0
-50.0,50,64.79826,0.0
-50.0,50,65.296182,0.0
-50.0,50,65.782437,0.0
-50.0,50,66.272636,0.0
-50.0,50,66.773316,0.0
-47.0,50,67.266698,0.0
-50.0,50,67.760353,0.0
-50.0,50,68.243723,0.0
-50.0,50,68.755956,0.0
-49.0,50,69.248378,0.0
-50.0,50,69.739855,0.0
-50.0,50,70.224574,0.0
-50.0,50,70.737128,0.0
-50.0,50,71.237221,0.0
-50.0,50,71.740457,0.0
-50.0,50,72.244043,0.0
-50.0,50,72.764692,0.0
-50.0,50,73.241606,0.0
-50.0,50,73.736328,0.0
-50.0,50,74.218392,0.0
-50.0,50,74.726189,0.0
-50.0,50,75.210182,0.0
-50.0,50,75.690805,0.0
-50.0,50,76.173106,0.0
-50.0,50,76.685613,0.0
-50.0,50,77.170367,0.0
-50.0,50,77.659486,0.0
-49.0,50,78.141791,0.0
-50.0,50,78.652681,0.0
-50.0,50,79.138386,0.0
-46.0,50,79.619553,0.0
-50.0,50,80.102396,0.0
-50.0,50,80.621333,0.0
-50.0,50,81.104681,0.0
-50.0,50,81.588943,0.0
-50.0,50,82.088247,0.0
-48.0,50,82.577178,0.0
-50.0,50,83.060297,0.0
-50.0,50,83.54319,0.0
-50.0,50,84.02668,0.0
-50.0,50,86.732288,0.0
-50.0,50,87.210692,0.0
-49.0,50,87.684898,0.0
-43.0,50,88.163434,0.0
-50.0,50,88.676327,0.0
-50.0,50,89.163298,0.0
-50.0,50,89.642236,0.0
-50.0,50,90.117799,0.0
-50.0,50,90.611585,0.0
-50.0,50,91.084003,0.0
-48.0,50,91.563958,0.0
-50.0,50,92.039622,0.0
-49.0,50,92.5487,0.0
-50.0,50,93.040492,0.0
-38.0,50,93.513921,1.0
-50.0,50,93.988694,0.0
-34.0,50,94.479107,0.0
-48.0,50,94.962911,0.0
-50.0,50,95.438901,0.0
-50.0,50,95.919672,0.0
-49.0,50,96.420314,0.0
-44.0,50,96.905659,0.0
-27.0,50,97.386435,0.0
-50.0,50,97.865148,0.0
-50.0,50,98.361549,0.0
-50.0,50,98.845551,0.0
-50.0,50,99.32576,0.0
-45.0,50,99.824291,0.0
-35.0,50,100.320752,1.0
-50.0,50,100.805691,0.0
-50.0,50,101.287732,0.0
-44.0,50,101.76456,0.0
-43.0,50,102.256677,0.0
-50.0,50,102.737413,0.0
-50.0,50,103.220991,0.0
-50.0,50,103.69875,0.0
-50.0,50,104.209697,0.0
-50.0,50,104.693524,0.0
-50.0,50,105.169708,0.0
-50.0,50,105.643558,0.0
-50.0,50,108.24992,0.0
-50.0,50,108.729691,0.0
-50.0,50,109.203154,0.0
-40.0,50,109.676921,0.0
-50.0,50,110.169801,0.0
-50.0,50,110.643037,0.0
-50.0,50,111.116901,0.0
-50.0,50,111.604322,0.0
-30.0,50,112.11536,0.0
-50.0,50,112.610455,0.0
-45.0,50,113.090978,0.0
-50.0,50,113.566753,0.0
-50.0,50,114.059187,0.0
-48.0,50,114.535685,0.0
-50.0,50,115.014749,0.0
-50.0,50,115.491834,0.0
-50.0,50,115.988618,0.0
-47.0,50,116.475888,0.0
-50.0,50,116.965992,0.0
-50.0,50,117.452119,0.0
-45.0,50,117.954947,0.0
-47.0,50,118.447009,0.0
-44.0,50,118.940018,0.0
-50.0,50,119.436973,0.0
-50.0,50,119.945131,0.0
-50.0,50,120.440145,0.0
-39.0,50,120.931416,0.0
-48.0,50,121.421444,0.0
-50.0,50,121.920408,0.0
-46.0,50,122.398618,0.0
-50.0,50,122.890705,0.0
-48.0,50,123.381451,0.0
-45.0,50,123.884961,1.0
-41.0,50,124.373955,1.0
-50.0,50,124.865579,0.0
-50.0,50,125.355713,0.0
-50.0,50,125.858013,0.0
-47.0,50,126.352981,0.0
-49.0,50,126.845556,0.0
-40.0,50,127.328961,0.0
-48.0,50,130.069907,0.0
-50.0,50,130.547153,0.0
-32.0,50,131.029073,1.0
-50.0,50,131.517235,0.0
-50.0,50,132.02013,0.0
-50.0,50,132.507314,0.0
-50.0,50,132.994316,0.0
-44.0,50,133.477708,0.0
-37.0,50,133.970219,0.0
-50.0,50,134.447494,0.0
-50.0,50,134.93406,0.0
-50.0,50,135.41201,0.0
-50.0,50,135.913733,0.0
-50.0,50,136.396827,0.0
-50.0,50,136.878245,0.0
-50.0,50,137.358362,0.0
