#{"t_start": 1786215061.5933266, "env_id": "FetchPush-v3"}
r,l,t,is_success
-50.0,50,5.09696,0.0
-50.0,50,5.186492,0.0
-50.0,50,5.273535,0.0
-50.0,50,5.361814,0.0
-50.0,50,5.456394,0.0
-50.0,50,5.542241,0.0
-50.0,50,5.631926,0.0
-50.0,50,5.718768,0.0
-50.0,50,5.818035,0.0
-50.0,50,5.909458,0.0
-50.0,50,5.996281,0.0
-50.0,50,6.083981,0.0
-50.0,50,6.176277,0.0
-50.0,50,6.260973,0.0
-50.0,50,6.348202,0.0
-50.0,50,6.436565,0.0
-50.0,50,6.528248,0.0
-50.0,50,6.616823,0.0
-50.0,50,6.701858,0.0
-50.0,50,6.789456,0.0
-50.0,50,7.540157,0.0
-50.0,50,8.079756,0.0
-50.0,50,8.622236,0.0
-50.0,50,9.167161,0.0
-50.0,50,9.722775,0.0
-50.0,50,10.259948,0.0
-50.0,50,10.797133,0.0
-50.0,50,11.339084,0.0
-50.0,50,11.893332,0.0
0.0,50,12.444363,1.0
-50.0,50,12.989414,0.0
-50.0,50,13.533418,0.0
-50.0,50,14.095154,0.0
-50.0,50,14.640932,0.0
0.0,50,15.189134,1.0
-50.0,50,15.737196,0.0
-50.0,50,16.293504,0.0
-50.0,50,16.839923,0.0
-50.0,50,17.384307,0.0
-50.0,50,17.931136,0.0
-50.0,50,18.486011,0.0
-50.0,50,19.029199,0.0
-50.0,50,19.573458,0.0
-50.0,50,20.120353,0.0
-50.0,50,20.669341,0.0
-50.0,50,21.208276,0.0
-50.0,50,21.743196,0.0
-50.0,50,22.280973,0.0
0.0,50,22.830294,1.0
-50.0,50,23.367237,0.0
-50.0,50,23.906288,0.0
-50.0,50,24.440514,0.0
-50.0,50,24.98752,0.0
-50.0,50,25.528444,0.0
-50.0,50,26.062673,0.0
-50.0,50,26.597163,0.0
-50.0,50,27.143299,0.0
-50.0,50,27.681367,0.0
0.0,50,28.217695,1.0
-50.0,50,28.754565,0.0
-50.0,50,29.316967,0.0
-50.0,50,29.857358,0.0
-50.0,50,30.394757,0.0
-50.0,50,30.93233,0.0
-50.0,50,31.493499,0.0
-50.0,50,32.040707,0.0
-50.0,50,32.584247,0.0
-50.0,50,33.123806,0.0
-50.0,50,33.673283,0.0
-50.0,50,34.210001,0.0
-50.0,50,34.745384,0.0
-50.0,50,35.28388,0.0
-50.0,50,35.837805,0.0
-50.0,50,36.382641,0.0
-50.0,50,36.919412,0.0
-50.0,50,37.478002,0.0
-50.0,50,38.043573,0.0
-50.0,50,38.596536,0.0
-50.0,50,39.154349,0.0
-50.0,50,39.70079,0.0
0.0,50,40.268439,1.0
-50.0,50,40.815193,0.0
-50.0,50,41.361846,0.0
-50.0,50,41.925828,0.0
-50.0,50,42.480202,0.0
-50.0,50,43.022583,0.0
-50.0,50,43.575747,0.0
-50.0,50,44.12089,0.0
-50.0,50,44.683837,0.0
-50.0,50,45.25857,0.0
-50.0,50,45.805318,0.0
-50.0,50,46.350429,0.0
-50.0,50,46.909545,0.0
-50.0,50,47.46027,0.0
-50.0,50,48.012712,0.0
-50.0,50,48.567611,0.0
-50.0,50,49.140304,0.0
-50.0,50,49.686493,0.0
-50.0,50,50.243749,0.0
-50.0,50,50.800609,0.0
-50.0,50,51.369536,0.0
-50.0,50,51.915406,0.0
-50.0,50,52.46259,0.0
-50.0,50,53.005675,0.0
-50.0,50,53.570182,0.0
-50.0,50,54.125251,0.0
-50.0,50,54.679532,0.0
-50.0,50,55.224262,0.0
-50.0,50,55.780717,0.0
-50.0,50,56.342073,0.0
-50.0,50,56.894474,0.0
-50.0,50,57.438667,0.0
-50.0,50,57.998119,0.0
-50.0,50,58.540246,0.0
-50.0,50,59.101828,0.0
-50.0,50,59.651058,0.0
-50.0,50,60.208857,0.0
-50.0,50,60.762793,0.0
0.0,50,61.309071,1.0
-50.0,50,61.865696,0.0
