#{"t_start": 1783261336.635531, "env_id": "FetchReach-v3"}
r,l,t,is_success
-47.0,50,6.034654,0.0
-50.0,50,6.110834,0.0
-50.0,50,6.18467,0.0
-49.0,50,6.261745,0.0
-50.0,50,6.344189,0.0
-48.0,50,6.417783,0.0
-50.0,50,6.493714,0.0
-50.0,50,6.567099,0.0
-50.0,50,6.650934,0.0
-50.0,50,6.728293,0.0
-50.0,50,6.803407,0.0
-50.0,50,6.878332,0.0
-46.0,50,6.957499,0.0
-50.0,50,7.030821,0.0
-46.0,50,7.104622,0.0
-50.0,50,7.179388,0.0
-50.0,50,7.258942,0.0
-50.0,50,7.334811,0.0
-45.0,50,7.409205,0.0
-47.0,50,7.484436,0.0
-50.0,50,8.786979,0.0
-50.0,50,9.287523,0.0
-50.0,50,9.793733,0.0
-50.0,50,10.297564,0.0
-50.0,50,10.80953,0.0
-50.0,50,11.310479,0.0
-50.0,50,11.814531,0.0
-50.0,50,12.315687,0.0
-50.0,50,12.826503,0.0
-50.0,50,13.33536,0.0
-50.0,50,13.837782,0.0
-49.0,50,14.338753,0.0
-50.0,50,14.85565,0.0
-50.0,50,15.356433,0.0
-50.0,50,15.859459,0.0
-50.0,50,16.364694,0.0
-49.0,50,16.87571,0.0
-50.0,50,17.377813,0.0
-50.0,50,17.878614,0.0
-50.0,50,18.379457,0.0
-50.0,50,20.883662,0.0
-42.0,50,21.384508,0.0
-50.0,50,21.89085,0.0
-50.0,50,22.40319,0.0
-50.0,50,22.927197,0.0
-50.0,50,23.441231,0.0
-50.0,50,23.953901,0.0
-48.0,50,24.471524,0.0
-50.0,50,24.991805,0.0
-50.0,50,25.504864,0.0
-50.0,50,26.021916,0.0
-50.0,50,26.531124,0.0
-40.0,50,27.051054,0.0
-50.0,50,27.566148,0.0
-43.0,50,28.078714,0.0
-50.0,50,28.586793,0.0
-50.0,50,29.105714,0.0
-50.0,50,29.619331,0.0
-50.0,50,30.128594,0.0
-50.0,50,30.638873,0.0
-50.0,50,31.173934,0.0
-50.0,50,31.683952,0.0
-50.0,50,32.193967,0.0
-50.0,50,32.704324,0.0
-50.0,50,33.233568,0.0
-50.0,50,33.743082,0.0
-50.0,50,34.252602,0.0
-50.0,50,34.758894,0.0
-50.0,50,35.282048,0.0
-50.0,50,35.789029,0.0
-50.0,50,36.294569,0.0
-50.0,50,36.803781,0.0
-50.0,50,37.325628,0.0
-45.0,50,37.848549,0.0
-50.0,50,38.371537,0.0
-47.0,50,38.88861,0.0
-49.0,50,39.406497,0.0
-47.0,50,39.914891,0.0
-48.0,50,40.430801,0.0
-48.0,50,40.944039,0.0
-50.0,50,43.695738,0.0
-50.0,50,44.215976,0.0
-50.0,50,44.724798,0.0
-47.0,50,45.243172,0.0
-50.0,50,45.762128,0.0
-48.0,50,46.280367,0.0
-47.0,50,46.796885,0.0
-48.0,50,47.308654,0.0
-50.0,50,47.838034,0.0
-50.0,50,48.345933,0.0
-50.0,50,48.862065,0.0
-50.0,50,49.371251,0.0
-48.0,50,49.887292,0.0
-46.0,50,50.401268,0.0
-49.0,50,50.913353,0.0
-46.0,50,51.424054,0.0
-40.0,50,51.945429,1.0
-43.0,50,52.456488,0.0
-23.0,50,52.966258,1.0
-48.0,50,53.485699,0.0
-44.0,50,54.007301,0.0
-45.0,50,54.516127,1.0
-36.0,50,55.018079,0.0
-41.0,50,55.52635,0.0
-49.0,50,56.040192,0.0
-43.0,50,56.560409,0.0
-37.0,50,57.073201,1.0
-27.0,50,57.580971,1.0
-38.0,50,58.105305,1.0
-37.0,50,58.606176,1.0
-32.0,50,59.11663,1.0
-34.0,50,59.63398,0.0
-15.0,50,60.165563,1.0
-24.0,50,60.682374,1.0
-38.0,50,61.197694,0.0
-19.0,50,61.715194,0.0
-21.0,50,62.233474,1.0
-20.0,50,62.750549,1.0
-33.0,50,63.255227,0.0
-32.0,50,63.758273,1.0
-18.0,50,66.376117,0.0
-29.0,50,66.892306,1.0
-30.0,50,67.409171,1.0
-34.0,50,67.933618,0.0
-15.0,50,68.467228,1.0
-33.0,50,68.985484,1.0
-27.0,50,69.504398,1.0
-17.0,50,70.029085,1.0
-27.0,50,70.563466,0.0
-20.0,50,71.084522,1.0
-16.0,50,71.602731,1.0
-29.0,50,72.120761,1.0
-28.0,50,72.65044,0.0
-23.0,50,73.171141,1.0
-31.0,50,73.691335,1.0
-24.0,50,74.211771,0.0
-8.0,50,74.746841,1.0
-27.0,50,75.27437,1.0
-18.0,50,75.791975,1.0
-11.0,50,76.311183,1.0
-21.0,50,76.83799,0.0
-27.0,50,77.352432,0.0
-27.0,50,77.861819,1.0
-13.0,50,78.375752,1.0
-3.0,50,78.89492,1.0
-23.0,50,79.402237,0.0
-15.0,50,79.918886,1.0
-12.0,50,80.436122,1.0
-12.0,50,80.954978,0.0
-17.0,50,81.464745,1.0
-23.0,50,81.974468,1.0
-18.0,50,82.483413,1.0
-11.0,50,83.002881,1.0
-7.0,50,83.513288,1.0
-2.0,50,84.023554,1.0
-16.0,50,84.54347,1.0
-5.0,50,85.068166,1.0
-17.0,50,85.583868,0.0
-12.0,50,86.094268,1.0
-17.0,50,86.602424,0.0
-23.0,50,89.203436,0.0
-9.0,50,89.710329,1.0
-7.0,50,90.227255,1.0
-14.0,50,90.736282,1.0
