#{"t_start": 1783191656.1540732, "env_id": "FetchReachDense-v3"}
r,l,t,is_success
-31.705903,50,8.638726,0.0
-27.936753,50,8.710028,0.0
-26.395435,50,8.781404,0.0
-44.271548,50,8.854209,0.0
-22.999189,50,8.934539,0.0
-30.007346,50,9.006183,0.0
-33.70601,50,9.079065,0.0
-29.384858,50,9.152203,0.0
-24.865507,50,9.234051,0.0
-34.384007,50,9.306209,0.0
-29.418444,50,9.37747,0.0
-26.530815,50,9.448879,0.0
-32.97216,50,9.529783,0.0
-29.673652,50,9.601403,0.0
-24.795895,50,9.671773,0.0
-22.670353,50,9.742548,0.0
-27.115693,50,9.822443,0.0
-29.462353,50,9.893338,0.0
-24.941462,50,9.965206,0.0
-26.087787,50,10.036239,0.0
-25.991326,50,11.548686,0.0
-23.264887,50,12.01406,0.0
-27.082799,50,12.47735,0.0
-30.406634,50,12.942176,0.0
-28.02786,50,13.423097,0.0
-26.514174,50,13.89039,0.0
-29.019867,50,14.357374,0.0
-34.738087,50,14.824938,0.0
-22.354871,50,15.303448,0.0
-25.436906,50,15.90312,0.0
-32.771395,50,16.367798,0.0
-36.247803,50,16.833174,0.0
-36.319433,50,17.318006,0.0
-25.859366,50,17.78318,0.0
-33.859624,50,18.249874,0.0
-23.079321,50,18.716006,0.0
-28.393794,50,19.199864,0.0
-29.06012,50,19.665256,0.0
-24.458004,50,20.139059,0.0
-32.637552,50,20.615404,0.0
-21.047855,50,23.108301,0.0
-22.317125,50,23.575827,0.0
-27.638057,50,24.04246,0.0
-21.62782,50,24.510229,0.0
-27.610126,50,24.986295,0.0
-24.382953,50,25.453586,0.0
-25.381873,50,25.928359,0.0
-28.1287,50,26.397166,0.0
-28.10964,50,26.871354,0.0
-22.144669,50,27.338797,0.0
-27.689653,50,27.809419,0.0
-20.029934,50,28.278645,0.0
-16.470705,50,28.755716,0.0
-13.093841,50,29.224648,0.0
-25.667882,50,29.692692,0.0
-10.570346,50,30.161133,0.0
-18.931453,50,30.636945,0.0
-22.890387,50,31.105056,0.0
-20.832908,50,31.574446,0.0
-21.128439,50,32.047365,0.0
-18.059294,50,32.523989,0.0
-23.514058,50,32.991659,0.0
-18.371931,50,33.459865,0.0
-11.519142,50,33.927948,0.0
-11.65025,50,34.49167,0.0
-10.48448,50,34.959651,0.0
-17.22504,50,35.428585,0.0
-14.339053,50,35.895793,0.0
-15.148892,50,36.388159,0.0
-12.079091,50,36.85747,0.0
-10.800587,50,37.327874,0.0
-14.006168,50,37.798398,0.0
-13.920741,50,38.295628,0.0
-17.612425,50,38.76138,0.0
-10.361842,50,39.22734,0.0
-14.235373,50,39.69269,0.0
-10.368732,50,40.187321,0.0
-10.22208,50,40.652366,0.0
-10.501497,50,41.125373,0.0
-14.338412,50,41.603379,0.0
-13.261867,50,44.115969,0.0
-11.760239,50,44.588625,0.0
-15.654088,50,45.061214,0.0
-14.189064,50,45.53525,0.0
-16.068437,50,46.034718,0.0
-13.586236,50,46.511177,0.0
-12.69072,50,46.984298,0.0
-11.585547,50,47.45802,0.0
-7.035516,50,47.954555,0.0
-9.105754,50,48.431013,0.0
-15.381006,50,48.908661,0.0
-12.462152,50,49.382654,0.0
-10.767494,50,49.881598,0.0
-12.679234,50,50.357037,0.0
-12.326482,50,50.829071,0.0
-8.787609,50,51.304398,0.0
-7.200634,50,51.809563,0.0
-7.256335,50,52.278328,0.0
-10.414036,50,52.746087,0.0
-13.087449,50,53.216426,0.0
-14.715037,50,53.722103,0.0
-9.567552,50,54.191696,0.0
-10.996863,50,54.660742,0.0
-6.006893,50,55.12973,0.0
-9.765336,50,55.639753,0.0
-9.171479,50,56.116404,0.0
-9.518267,50,56.586528,0.0
-13.247966,50,57.057341,0.0
-10.60174,50,57.557683,0.0
-9.586511,50,58.029535,0.0
-11.036495,50,58.499152,0.0
-7.028869,50,58.96774,0.0
-12.257717,50,59.455539,0.0
-5.424415,50,59.925235,0.0
-10.593685,50,60.395812,0.0
-6.131441,50,60.865305,0.0
-11.227958,50,61.366426,0.0
-6.026723,50,61.843578,0.0
-5.585107,50,62.317839,0.0
-11.872466,50,62.792486,0.0
-11.499332,50,65.291641,0.0
-8.573271,50,65.762484,0.0
-5.381867,50,66.231684,0.0
-6.794635,50,66.701551,0.0
-7.934891,50,67.18887,0.0
-8.556739,50,67.657709,0.0
-9.660264,50,68.128788,0.0
-10.773872,50,68.600732,0.0
-13.931461,50,69.095702,0.0
-9.783935,50,69.565789,0.0
-12.548412,50,70.034804,0.0
