#{"t_start": 1786210821.1329718, "env_id": "FetchPush-v3"}
r,l,t,is_success
-50.0,50,5.702559,0.0
-50.0,50,5.789227,0.0
-50.0,50,5.880559,0.0
0.0,50,5.973483,1.0
-50.0,50,6.068206,0.0
-50.0,50,6.157513,0.0
-50.0,50,6.244707,0.0
-50.0,50,6.33288,0.0
-50.0,50,6.427109,0.0
-50.0,50,6.516917,0.0
-50.0,50,6.603804,0.0
0.0,50,6.699603,1.0
-50.0,50,6.794703,0.0
-50.0,50,6.881599,0.0
-50.0,50,6.970416,0.0
-50.0,50,7.059737,0.0
-50.0,50,7.155127,0.0
-50.0,50,7.243471,0.0
-50.0,50,7.332654,0.0
-50.0,50,7.421837,0.0
-50.0,50,8.198028,0.0
-50.0,50,8.743393,0.0
-50.0,50,9.289734,0.0
-50.0,50,9.83845,0.0
-50.0,50,10.40744,0.0
-50.0,50,10.961522,0.0
-50.0,50,11.500263,0.0
-50.0,50,12.045217,0.0
-50.0,50,12.612003,0.0
-50.0,50,13.16149,0.0
-50.0,50,13.712421,0.0
-50.0,50,14.261606,0.0
-50.0,50,14.824768,0.0
-50.0,50,15.368631,0.0
-50.0,50,15.911972,0.0
-50.0,50,16.444424,0.0
-50.0,50,16.993284,0.0
-50.0,50,17.548028,0.0
-50.0,50,18.092648,0.0
-50.0,50,18.639662,0.0
-50.0,50,19.20212,0.0
-50.0,50,19.749232,0.0
-50.0,50,20.294757,0.0
0.0,50,20.837247,1.0
0.0,50,21.384657,1.0
-50.0,50,21.926605,0.0
-50.0,50,22.476823,0.0
-50.0,50,23.02419,0.0
-50.0,50,23.59357,0.0
-50.0,50,24.14435,0.0
-50.0,50,24.693536,0.0
-50.0,50,25.251247,0.0
-50.0,50,25.814315,0.0
-50.0,50,26.365241,0.0
-50.0,50,26.906418,0.0
-50.0,50,27.446266,0.0
-50.0,50,28.011807,0.0
-50.0,50,28.551343,0.0
-50.0,50,29.08968,0.0
-50.0,50,29.635553,0.0
-50.0,50,30.187302,0.0
-50.0,50,30.723648,0.0
-50.0,50,31.251597,0.0
-50.0,50,31.795487,0.0
-50.0,50,32.350364,0.0
-50.0,50,32.888844,0.0
-50.0,50,33.424506,0.0
-50.0,50,33.958103,0.0
-50.0,50,34.508581,0.0
-50.0,50,35.032553,0.0
-50.0,50,35.570608,0.0
-42.0,50,36.116538,0.0
-50.0,50,36.679232,0.0
0.0,50,37.2307,1.0
-50.0,50,37.789024,0.0
-50.0,50,38.365452,0.0
0.0,50,38.929226,1.0
-50.0,50,39.477484,0.0
-50.0,50,40.013951,0.0
-50.0,50,40.564327,0.0
-50.0,50,41.140691,0.0
-50.0,50,41.698994,0.0
-50.0,50,42.242423,0.0
-50.0,50,42.798403,0.0
-50.0,50,43.375655,0.0
-50.0,50,43.93477,0.0
-50.0,50,44.473211,0.0
