#{"t_start": 1786136724.0784652, "env_id": "FetchReachDense-v3"}
r,l,t,is_success
-5.033173,50,6.028623,0.0
-8.95952,50,6.10395,0.0
-12.511243,50,6.183023,0.0
-14.391804,50,6.262023,0.0
-11.001859,50,6.346308,0.0
-6.549843,50,6.42215,0.0
-9.273483,50,6.496837,0.0
-18.113334,50,6.575247,0.0
-9.394264,50,6.659275,0.0
-11.249918,50,6.732881,0.0
-10.430309,50,6.808262,0.0
-9.382158,50,6.882469,0.0
-14.329815,50,6.9662,0.0
-8.104108,50,7.042019,0.0
-10.024098,50,7.119898,0.0
-7.294926,50,7.197772,0.0
-13.057131,50,7.280575,0.0
-10.589537,50,7.356126,0.0
-10.809729,50,7.432056,0.0
-13.08845,50,7.507788,0.0
-5.262558,50,8.898976,0.0
-8.189229,50,9.349666,0.0
-7.789925,50,9.799778,0.0
-7.743636,50,10.254753,0.0
-6.319491,50,10.721415,0.0
-20.29118,50,11.189706,0.0
-7.398572,50,11.648007,0.0
-9.551788,50,12.106146,0.0
-13.256015,50,12.572771,0.0
-9.055462,50,13.163594,0.0
-9.607176,50,13.618417,0.0
-18.118405,50,14.073034,0.0
-9.698936,50,14.539913,0.0
-13.707767,50,14.995195,0.0
-9.473618,50,15.448322,0.0
-7.177564,50,15.902068,0.0
-11.719164,50,16.369603,0.0
-16.480685,50,16.819825,0.0
-6.451668,50,17.273774,0.0
-7.394472,50,17.727226,0.0
-8.057798,50,20.197914,0.0
-7.782139,50,20.648669,0.0
-9.625288,50,21.101139,0.0
-9.420979,50,21.553985,0.0
-12.395065,50,22.019889,0.0
-10.808929,50,22.47811,0.0
-5.731696,50,22.93095,0.0
-8.622366,50,23.38383,0.0
-10.328899,50,23.845848,0.0
-7.82101,50,24.29674,0.0
-4.789674,50,24.751189,0.0
-8.904943,50,25.201767,0.0
-15.519973,50,25.666466,0.0
-10.86296,50,26.117936,0.0
-9.014563,50,26.572211,0.0
-3.263892,50,27.026988,0.0
-5.606842,50,27.494891,0.0
-9.053201,50,27.946871,0.0
-11.683925,50,28.40299,0.0
-8.632871,50,28.85832,0.0
-10.629068,50,29.32275,0.0
-9.208245,50,29.773828,0.0
-9.597366,50,30.224925,0.0
-5.294155,50,30.675725,0.0
-6.359832,50,31.13791,0.0
-5.593295,50,31.591013,1.0
-6.988844,50,32.045776,0.0
-4.814354,50,32.498921,0.0
-9.295968,50,32.962317,0.0
-4.758939,50,33.415505,0.0
-5.543923,50,33.868887,0.0
-6.796022,50,34.319834,0.0
-4.992379,50,34.781803,0.0
-4.123195,50,35.233047,0.0
-4.522266,50,35.678242,0.0
-5.599884,50,36.10961,0.0
-5.11739,50,36.555704,0.0
-3.742272,50,36.997659,0.0
-3.070475,50,37.44118,0.0
-6.072688,50,38.299482,0.0
-5.72742,50,44.376776,0.0
-5.49511,50,45.430429,0.0
-6.438527,50,46.4821,0.0
-4.137162,50,47.50668,0.0
-3.491019,50,48.554743,1.0
-6.247021,50,49.583967,0.0
-3.236257,50,50.605992,1.0
-4.264573,50,51.628088,0.0
-1.932562,50,52.691793,0.0
-3.393349,50,53.743951,0.0
-4.392378,50,54.799263,0.0
-1.718612,50,55.84175,1.0
-3.811499,50,56.903703,0.0
-4.325934,50,57.951854,0.0
-3.827883,50,59.004536,1.0
-2.761301,50,60.045959,0.0
-3.130297,50,61.087046,1.0
-3.661215,50,62.107346,0.0
-4.403478,50,63.136873,0.0
-4.47286,50,64.166806,0.0
-4.033757,50,65.22526,0.0
-3.622873,50,66.277712,0.0
-4.767611,50,67.329169,0.0
-6.226237,50,68.386197,0.0
-4.847175,50,69.461383,0.0
-5.020153,50,70.4861,0.0
-3.428101,50,71.508746,1.0
-4.001673,50,72.532811,0.0
-2.421337,50,73.576851,0.0
-5.043304,50,74.606449,0.0
-2.838068,50,75.649704,0.0
-3.590299,50,76.700393,0.0
-2.738818,50,77.764009,0.0
-1.740245,50,78.810241,1.0
-1.927722,50,79.838563,1.0
-2.492933,50,80.85912,1.0
-1.672878,50,81.895384,1.0
-2.727741,50,82.923705,0.0
